pu,nuts2id,EU_id
33711,105,22356
33712,105,22357
33713,105,22358
33714,105,22359
33715,105,22360
33716,105,22361
33717,105,22362
33718,105,22363
33719,105,22364
33720,105,22365
33721,107,22366
33722,107,22367
33723,107,22368
33724,107,22369
33725,107,22370
33726,107,22371
33727,107,22372
33728,107,22373
33729,107,22374
33730,107,22375
33731,107,22376
33732,107,22377
33733,107,22378
33734,107,22379
33735,107,22380
33736,102,22381
33737,102,22382
33738,102,22383
33739,102,22384
33740,102,22385
33741,111,22386
33742,111,22387
33743,111,22388
33744,111,22389
33745,111,22390
33746,111,22391
33747,111,22392
33748,111,22393
33749,111,22394
33750,111,22395
33751,110,22396
33752,110,22397
33753,110,22398
33754,110,22399
33755,38,22400
33756,38,22401
33757,38,22402
33758,38,22403
33759,38,22404
33760,38,22405
33761,38,22406
33762,38,22407
33763,38,22408
33764,38,22409
33765,38,22410
33766,38,22411
33767,39,22412
33768,39,22413
33769,39,22414
33770,39,22415
33771,39,22416
33772,39,22417
33773,39,22418
33774,39,22419
33775,46,22420
33776,46,22421
33777,46,22422
33778,46,22423
33779,40,22424
33780,40,22425
33781,40,22426
33782,40,22427
33783,40,22428
33784,40,22429
33785,40,22430
33786,40,22431
33787,40,22432
33788,40,22433
33789,40,22434
33790,40,22435
33791,40,22436
33792,40,22437
33793,40,22438
33794,40,22439
33795,40,22440
33796,7,22441
33797,7,22442
33798,7,22443
33799,7,22444
33800,6,22445
33801,6,22446
33802,6,22447
33803,6,22448
33804,6,22449
33805,6,22450
33806,6,22451
33807,6,22452
33808,5,22453
33809,5,22454
33810,5,22455
33811,5,22456
33812,5,22457
33813,5,22458
33814,5,22459
33815,5,22460
33816,5,22461
33817,2,22462
33818,2,22463
33819,2,22464
33820,2,22465
33821,2,22466
33822,1,22467
33823,1,22468
33824,139,22469
33825,139,22470
33826,139,22471
33827,139,22472
33828,139,22473
33829,139,22474
33830,139,22475
33831,139,22476
33832,139,22477
33833,138,22478
33834,138,22479
33835,138,22480
33836,138,22481
33837,138,22482
33838,138,22483
33839,138,22484
33840,137,22485
33841,137,22486
33842,137,22487
33843,137,22488
33844,137,22489
33845,137,22490
33846,137,22491
33847,137,22492
33848,137,22493
33849,142,22494
33850,142,22495
33851,142,22496
33852,142,22497
33853,142,22498
33854,142,22499
33855,142,22500
33856,142,22501
33857,142,22502
33858,142,22503
33859,142,22504
33860,142,22505
33861,142,22506
33862,142,22507
33863,208,22508
33864,208,22509
33865,208,22510
33866,208,22511
33867,208,22512
33868,208,22513
33869,208,22514
33870,208,22515
33871,208,22516
33872,208,22517
33873,208,22518
33874,208,22519
33875,208,22520
33876,208,22521
33877,208,22522
33878,208,22523
33879,208,22524
33880,208,22525
33881,208,22526
33882,208,22527
33883,208,22528
33884,209,22529
33885,209,22530
33886,209,22531
33887,209,22532
33888,209,22533
33889,209,22534
33890,209,22535
33891,209,22536
33892,209,22537
33893,209,22538
33894,209,22539
33895,209,22540
33896,203,22541
33897,203,22542
33898,203,22543
33899,203,22544
33900,203,22545
33901,203,22546
33902,203,22547
33903,203,22548
33904,203,22549
33905,203,22550
33906,203,22551
33907,203,22552
33908,203,22553
33909,203,22554
33910,203,22555
33911,203,22556
33919,112,22557
33920,112,22558
33921,112,22559
33922,112,22560
33923,112,22561
33924,112,22562
33925,112,22563
33926,112,22564
33927,112,22565
33928,112,22566
33929,112,22567
33930,112,22568
33931,112,22569
33932,112,22570
33933,112,22571
33934,112,22572
33935,105,22573
33936,105,22574
33937,105,22575
33938,105,22576
33939,105,22577
33940,105,22578
33941,105,22579
33942,105,22580
33943,105,22581
33944,105,22582
33945,105,22583
33946,105,22584
33947,105,22585
33948,105,22586
33949,105,22587
33950,105,22588
33951,105,22589
33952,105,22590
33953,105,22591
33954,105,22592
33955,105,22593
33956,107,22594
33957,107,22595
33958,107,22596
33959,107,22597
33960,107,22598
33961,107,22599
33962,107,22600
33963,107,22601
33964,107,22602
33965,107,22603
33966,107,22604
33967,107,22605
33968,107,22606
33969,107,22607
33970,107,22608
33971,107,22609
33972,107,22610
33973,107,22611
33974,102,22612
33975,111,22613
33976,111,22614
33977,111,22615
33978,111,22616
33979,111,22617
33980,111,22618
33981,111,22619
33982,111,22620
33983,111,22621
33984,111,22622
33985,111,22623
33986,111,22624
33987,110,22625
33988,110,22626
33989,110,22627
33990,110,22628
33991,38,22629
33992,38,22630
33993,38,22631
33994,38,22632
33995,38,22633
33996,38,22634
33997,38,22635
34000,38,22636
34001,38,22637
34003,38,22638
34004,39,22639
34005,39,22640
34006,39,22641
34007,39,22642
34008,39,22643
34009,39,22644
34010,39,22645
34011,46,22646
34012,46,22647
34013,46,22648
34014,46,22649
34015,40,22650
34016,40,22651
34017,40,22652
34018,40,22653
34019,40,22654
34020,40,22655
34021,40,22656
34022,40,22657
34023,40,22658
34024,40,22659
34025,40,22660
34026,8,22661
34027,40,22662
34028,40,22663
34029,40,22664
34030,40,22665
34031,40,22666
34032,40,22667
34033,7,22668
34034,7,22669
34035,7,22670
34036,6,22671
34037,6,22672
34038,5,22673
34039,5,22674
34040,6,22675
34041,6,22676
34042,6,22677
34043,5,22678
34044,5,22679
34045,5,22680
34046,5,22681
34047,5,22682
34048,5,22683
34049,5,22684
34050,5,22685
34051,5,22686
34052,5,22687
34053,5,22688
34054,2,22689
34055,2,22690
34056,2,22691
34057,1,22692
34058,1,22693
34059,1,22694
34060,139,22695
34061,139,22696
34062,139,22697
34063,139,22698
34064,139,22699
34065,139,22700
34066,139,22701
34067,138,22702
34068,138,22703
34069,138,22704
34070,138,22705
34071,138,22706
34072,138,22707
34073,138,22708
34074,138,22709
34075,138,22710
34076,137,22711
34077,137,22712
34078,137,22713
34079,137,22714
34080,137,22715
34081,137,22716
34082,137,22717
34083,137,22718
34084,137,22719
34085,142,22720
34086,142,22721
34087,142,22722
34088,142,22723
34089,142,22724
34090,142,22725
34091,142,22726
34092,143,22727
34093,143,22728
34094,143,22729
34095,142,22730
34096,142,22731
34097,142,22732
34098,208,22733
34099,208,22734
34100,208,22735
34101,208,22736
34102,208,22737
34103,208,22738
34104,208,22739
34105,208,22740
34106,208,22741
34107,208,22742
34108,208,22743
34109,208,22744
34110,208,22745
34111,208,22746
34112,208,22747
34113,208,22748
34114,208,22749
34115,208,22750
34116,208,22751
34117,208,22752
34118,208,22753
34119,209,22754
34120,209,22755
34121,209,22756
34122,209,22757
34123,209,22758
34124,209,22759
34125,209,22760
34126,209,22761
34127,209,22762
34128,209,22763
34129,209,22764
34130,209,22765
34131,209,22766
34132,203,22767
34133,203,22768
34134,203,22769
34135,203,22770
34136,203,22771
34137,203,22772
34138,203,22773
34139,203,22774
34140,203,22775
34141,203,22776
34142,203,22777
34143,203,22778
34144,203,22779
34145,203,22780
34146,203,22781
34147,203,22782
34153,112,22783
34154,112,22784
34155,112,22785
34156,112,22786
34157,112,22787
34158,112,22788
34159,112,22789
34160,112,22790
34161,112,22791
34162,112,22792
34163,112,22793
34164,112,22794
34165,112,22795
34166,112,22796
34167,112,22797
34168,112,22798
34169,112,22799
34170,112,22800
34171,105,22801
34172,105,22802
34173,105,22803
34174,105,22804
34175,105,22805
34176,105,22806
34177,105,22807
34178,105,22808
34179,105,22809
34180,105,22810
34181,105,22811
34182,105,22812
34183,105,22813
34184,105,22814
34185,105,22815
34186,105,22816
34187,105,22817
34188,105,22818
34189,105,22819
34190,105,22820
34191,105,22821
34192,107,22822
34193,107,22823
34194,107,22824
34195,107,22825
34196,107,22826
34197,107,22827
34198,107,22828
34199,107,22829
34200,107,22830
34201,107,22831
34202,107,22832
34203,107,22833
34204,107,22834
34205,107,22835
34206,107,22836
34207,107,22837
34208,107,22838
34209,107,22839
34210,107,22840
34211,107,22841
34212,111,22842
34213,111,22843
34214,111,22844
34215,111,22845
34216,111,22846
34217,111,22847
34218,111,22848
34219,111,22849
34220,111,22850
34221,111,22851
34222,111,22852
34223,111,22853
34224,110,22854
34225,110,22855
34226,110,22856
34227,110,22857
34228,38,22858
34229,38,22859
34230,38,22860
34231,38,22861
34232,38,22862
34233,38,22863
34234,38,22864
34242,39,22865
34243,39,22866
34244,46,22867
34245,46,22868
34246,46,22869
34247,46,22870
34248,46,22871
34249,46,22872
34250,46,22873
34251,46,22874
34252,46,22875
34253,40,22876
34254,40,22877
34255,40,22878
34256,40,22879
34257,40,22880
34258,40,22881
34259,40,22882
34260,40,22883
34261,40,22884
34262,8,22885
34263,8,22886
34264,8,22887
34265,7,22888
34266,7,22889
34267,40,22890
34268,40,22891
34269,7,22892
34270,7,22893
34271,7,22894
34272,6,22895
34273,6,22896
34274,5,22897
34275,5,22898
34276,5,22899
34277,5,22900
34278,5,22901
34279,5,22902
34280,5,22903
34281,5,22904
34282,5,22905
34283,5,22906
34284,5,22907
34285,5,22908
34286,5,22909
34287,5,22910
34288,5,22911
34289,5,22912
34290,5,22913
34291,5,22914
34292,2,22915
34293,1,22916
34294,1,22917
34295,1,22918
34296,139,22919
34297,139,22920
34298,139,22921
34299,139,22922
34300,138,22923
34301,138,22924
34302,138,22925
34303,138,22926
34304,138,22927
34305,138,22928
34306,138,22929
34307,138,22930
34308,138,22931
34309,138,22932
34310,138,22933
34311,138,22934
34312,138,22935
34313,137,22936
34314,137,22937
34315,137,22938
34316,137,22939
34317,137,22940
34318,137,22941
34319,137,22942
34320,137,22943
34321,137,22944
34322,142,22945
34323,142,22946
34324,142,22947
34325,142,22948
34326,142,22949
34327,142,22950
34328,143,22951
34329,143,22952
34330,143,22953
34331,142,22954
34332,142,22955
34333,142,22956
34334,208,22957
34335,208,22958
34336,208,22959
34337,208,22960
34338,208,22961
34339,208,22962
34340,208,22963
34341,208,22964
34342,208,22965
34343,208,22966
34344,208,22967
34345,208,22968
34346,208,22969
34347,208,22970
34348,208,22971
34349,208,22972
34350,208,22973
34351,208,22974
34352,208,22975
34353,209,22976
34354,209,22977
34355,209,22978
34356,209,22979
34357,209,22980
34358,209,22981
34359,209,22982
34360,209,22983
34361,209,22984
34362,209,22985
34363,209,22986
34364,209,22987
34365,209,22988
34366,209,22989
34367,209,22990
34368,203,22991
34369,203,22992
34370,203,22993
34371,203,22994
34372,203,22995
34373,203,22996
34374,203,22997
34375,203,22998
34376,203,22999
34377,203,23000
34378,203,23001
34379,203,23002
34380,203,23003
34381,203,23004
34382,203,23005
34383,203,23006
34387,112,23007
34388,112,23008
34389,112,23009
34390,112,23010
34391,112,23011
34392,112,23012
34393,112,23013
34394,112,23014
34395,112,23015
34396,112,23016
34397,112,23017
34398,112,23018
34399,112,23019
34400,114,23020
34401,114,23021
34402,114,23022
34403,114,23023
34404,114,23024
34405,105,23025
34406,105,23026
34407,105,23027
34408,105,23028
34409,105,23029
34410,105,23030
34411,105,23031
34412,105,23032
34413,105,23033
34414,105,23034
34415,105,23035
34416,105,23036
34417,105,23037
34418,105,23038
34419,105,23039
34420,105,23040
34421,105,23041
34422,105,23042
34423,105,23043
34424,105,23044
34425,105,23045
34426,107,23046
34427,107,23047
34428,107,23048
34429,107,23049
34430,107,23050
34431,107,23051
34432,107,23052
34433,107,23053
34434,107,23054
34435,107,23055
34436,107,23056
34437,107,23057
34438,107,23058
34439,107,23059
34440,107,23060
34441,107,23061
34442,107,23062
34443,107,23063
34444,107,23064
34445,111,23065
34446,111,23066
34447,111,23067
34448,111,23068
34449,111,23069
34450,111,23070
34451,111,23071
34452,111,23072
34453,111,23073
34454,111,23074
34455,111,23075
34456,111,23076
34457,111,23077
34458,110,23078
34459,110,23079
34460,110,23080
34478,46,23081
34479,46,23082
34480,46,23083
34481,46,23084
34482,46,23085
34483,46,23086
34484,8,23087
34485,46,23088
34486,40,23089
34487,40,23090
34488,40,23091
34489,40,23092
34490,40,23093
34491,40,23094
34492,8,23095
34493,8,23096
34494,8,23097
34495,8,23098
34496,8,23099
34497,8,23100
34498,8,23101
34499,8,23102
34500,7,23103
34501,7,23104
34502,40,23105
34503,7,23106
34504,7,23107
34505,7,23108
34506,6,23109
34507,6,23110
34508,5,23111
34509,5,23112
34510,5,23113
34511,5,23114
34512,5,23115
34513,5,23116
34514,5,23117
34515,5,23118
34516,5,23119
34517,5,23120
34518,5,23121
34519,5,23122
34520,5,23123
34521,5,23124
34522,5,23125
34523,5,23126
34524,5,23127
34525,1,23128
34526,1,23129
34527,1,23130
34528,139,23131
34529,139,23132
34530,139,23133
34531,139,23134
34532,139,23135
34533,139,23136
34534,138,23137
34535,138,23138
34536,138,23139
34537,138,23140
34538,138,23141
34539,138,23142
34540,138,23143
34541,138,23144
34542,138,23145
34543,138,23146
34544,138,23147
34545,138,23148
34546,138,23149
34547,137,23150
34548,137,23151
34549,137,23152
34550,137,23153
34551,137,23154
34552,137,23155
34553,137,23156
34554,137,23157
34555,137,23158
34556,142,23159
34557,142,23160
34558,142,23161
34559,142,23162
34560,142,23163
34561,143,23164
34562,143,23165
34563,143,23166
34564,143,23167
34565,143,23168
34566,143,23169
34567,143,23170
34568,208,23171
34569,208,23172
34570,208,23173
34571,208,23174
34572,208,23175
34573,208,23176
34574,208,23177
34575,208,23178
34576,208,23179
34577,208,23180
34578,208,23181
34579,208,23182
34580,208,23183
34581,208,23184
34582,208,23185
34583,208,23186
34584,208,23187
34585,208,23188
34586,209,23189
34587,209,23190
34588,209,23191
34589,209,23192
34590,209,23193
34591,209,23194
34592,209,23195
34593,209,23196
34594,209,23197
34595,209,23198
34596,209,23199
34597,209,23200
34598,209,23201
34599,209,23202
34600,209,23203
34601,209,23204
34602,209,23205
34603,203,23206
34604,203,23207
34605,203,23208
34606,203,23209
34607,203,23210
34608,203,23211
34609,203,23212
34610,203,23213
34611,204,23214
34612,204,23215
34613,204,23216
34614,203,23217
34615,204,23218
34616,204,23219
34617,204,23220
34624,112,23221
34625,112,23222
34626,112,23223
34627,112,23224
34628,112,23225
34629,112,23226
34630,112,23227
34631,112,23228
34632,112,23229
34633,112,23230
34634,114,23231
34635,114,23232
34636,114,23233
34637,114,23234
34638,114,23235
34639,114,23236
34640,114,23237
34641,114,23238
34642,105,23239
34643,105,23240
34644,105,23241
34645,105,23242
34646,105,23243
34647,105,23244
34648,105,23245
34649,105,23246
34650,105,23247
34651,105,23248
34652,105,23249
34653,105,23250
34654,105,23251
34655,105,23252
34656,105,23253
34657,105,23254
34658,105,23255
34659,105,23256
34660,105,23257
34661,105,23258
34662,105,23259
34663,107,23260
34664,107,23261
34665,107,23262
34666,107,23263
34667,107,23264
34668,107,23265
34669,107,23266
34670,107,23267
34671,107,23268
34672,107,23269
34673,107,23270
34674,107,23271
34675,107,23272
34676,107,23273
34677,107,23274
34678,107,23275
34679,107,23276
34680,107,23277
34681,107,23278
34682,111,23279
34683,111,23280
34684,111,23281
34685,111,23282
34686,111,23283
34687,111,23284
34688,111,23285
34689,111,23286
34690,111,23287
34691,111,23288
34692,111,23289
34713,9,23290
34714,9,23291
34715,9,23292
34716,46,23293
34717,46,23294
34718,46,23295
34719,8,23296
34720,8,23297
34721,8,23298
34722,8,23299
34723,40,23300
34724,40,23301
34725,40,23302
34726,8,23303
34727,8,23304
34728,8,23305
34729,8,23306
34730,8,23307
34731,8,23308
34732,8,23309
34733,8,23310
34734,8,23311
34735,8,23312
34736,7,23313
34737,7,23314
34738,7,23315
34739,7,23316
34740,7,23317
34741,7,23318
34742,7,23319
34743,5,23320
34744,5,23321
34745,5,23322
34746,5,23323
34747,5,23324
34748,5,23325
34749,5,23326
34750,5,23327
34751,5,23328
34752,5,23329
34753,5,23330
34754,5,23331
34755,5,23332
34756,5,23333
34757,5,23334
34758,5,23335
34759,5,23336
34760,5,23337
34761,5,23338
34762,1,23339
34763,1,23340
34764,1,23341
34765,139,23342
34766,139,23343
34767,139,23344
34768,139,23345
34769,139,23346
34770,138,23347
34771,138,23348
34772,138,23349
34773,138,23350
34774,138,23351
34775,138,23352
34776,138,23353
34777,138,23354
34778,138,23355
34779,138,23356
34780,138,23357
34781,138,23358
34782,138,23359
34783,137,23360
34784,137,23361
34785,143,23362
34786,137,23363
34787,143,23364
34788,143,23365
34789,137,23366
34790,137,23367
34791,137,23368
34792,143,23369
34793,142,23370
34794,142,23371
34795,142,23372
34796,142,23373
34797,143,23374
34798,143,23375
34799,143,23376
34800,143,23377
34801,143,23378
34802,143,23379
34803,208,23380
34804,208,23381
34805,208,23382
34806,208,23383
34807,208,23384
34808,208,23385
34809,208,23386
34810,208,23387
34811,208,23388
34812,208,23389
34813,208,23390
34814,208,23391
34815,208,23392
34816,208,23393
34817,208,23394
34818,208,23395
34819,208,23396
34820,208,23397
34821,208,23398
34822,208,23399
34823,209,23400
34824,209,23401
34825,209,23402
34826,209,23403
34827,209,23404
34828,209,23405
34829,209,23406
34830,209,23407
34831,209,23408
34832,209,23409
34833,209,23410
34834,209,23411
34835,209,23412
34836,209,23413
34837,209,23414
34838,209,23415
34839,209,23416
34840,209,23417
34841,203,23418
34842,203,23419
34843,203,23420
34844,203,23421
34845,203,23422
34846,203,23423
34847,204,23424
34848,204,23425
34849,204,23426
34850,204,23427
34851,204,23428
34852,204,23429
34853,204,23430
34854,204,23431
34867,112,23432
34868,112,23433
34869,112,23434
34870,112,23435
34871,112,23436
34872,112,23437
34873,112,23438
34874,112,23439
34875,112,23440
34876,112,23441
34877,114,23442
34878,114,23443
34879,114,23444
34880,114,23445
34881,114,23446
34882,114,23447
34883,114,23448
34884,114,23449
34885,114,23450
34886,114,23451
34887,114,23452
34888,105,23453
34889,105,23454
34890,105,23455
34891,105,23456
34892,105,23457
34893,105,23458
34894,105,23459
34895,105,23460
34896,105,23461
34897,105,23462
34898,105,23463
34899,105,23464
34900,105,23465
34901,105,23466
34902,105,23467
34903,105,23468
34904,105,23469
34905,105,23470
34906,107,23471
34907,107,23472
34908,107,23473
34909,107,23474
34910,107,23475
34911,107,23476
34912,107,23477
34913,107,23478
34914,107,23479
34915,107,23480
34916,107,23481
34917,107,23482
34918,107,23483
34919,107,23484
34920,107,23485
34921,107,23486
34922,107,23487
34923,107,23488
34924,107,23489
34925,111,23490
34926,111,23491
34927,111,23492
34928,111,23493
34929,111,23494
34930,111,23495
34931,111,23496
34932,111,23497
34933,111,23498
34934,111,23499
34935,111,23500
34956,9,23501
34957,9,23502
34958,9,23503
34959,46,23504
34960,46,23505
34961,46,23506
34962,8,23507
34963,8,23508
34964,8,23509
34965,8,23510
34966,8,23511
34967,8,23512
34968,8,23513
34969,8,23514
34970,8,23515
34971,8,23516
34972,8,23517
34973,8,23518
34974,8,23519
34975,8,23520
34976,8,23521
34977,8,23522
34978,7,23523
34979,7,23524
34980,7,23525
34981,7,23526
34982,7,23527
34983,7,23528
34984,7,23529
34985,7,23530
34986,5,23531
34987,5,23532
34988,5,23533
34989,5,23534
34990,5,23535
34991,5,23536
34992,5,23537
34993,5,23538
34994,5,23539
34995,5,23540
34996,5,23541
34997,5,23542
34998,5,23543
34999,5,23544
35000,5,23545
35001,5,23546
35002,5,23547
35003,5,23548
35004,5,23549
35005,1,23550
35006,1,23551
35007,1,23552
35008,139,23553
35009,139,23554
35010,139,23555
35011,139,23556
35012,139,23557
35013,138,23558
35014,138,23559
35015,138,23560
35016,138,23561
35017,138,23562
35018,138,23563
35019,138,23564
35020,138,23565
35021,138,23566
35022,138,23567
35023,138,23568
35024,138,23569
35025,138,23570
35026,138,23571
35027,143,23572
35028,143,23573
35029,143,23574
35030,143,23575
35031,143,23576
35032,143,23577
35033,143,23578
35034,143,23579
35035,143,23580
35036,142,23581
35037,142,23582
35038,143,23583
35039,143,23584
35040,143,23585
35041,143,23586
35042,143,23587
35043,143,23588
35044,143,23589
35045,143,23590
35046,208,23591
35047,208,23592
35048,208,23593
35049,208,23594
35050,208,23595
35051,208,23596
35052,208,23597
35053,208,23598
35054,208,23599
35055,208,23600
35056,208,23601
35057,208,23602
35058,208,23603
35059,208,23604
35060,208,23605
35061,208,23606
35062,208,23607
35063,208,23608
35064,208,23609
35065,209,23610
35066,209,23611
35067,209,23612
35068,209,23613
35069,209,23614
35070,209,23615
35071,209,23616
35072,209,23617
35073,209,23618
35074,209,23619
35075,209,23620
35076,209,23621
35077,209,23622
35078,209,23623
35079,209,23624
35080,209,23625
35081,209,23626
35082,209,23627
35083,209,23628
35084,203,23629
35085,203,23630
35086,204,23631
35087,204,23632
35088,204,23633
35089,204,23634
35090,204,23635
35091,204,23636
35092,204,23637
35093,204,23638
35094,204,23639
35095,204,23640
35096,204,23641
35097,204,23642
35111,112,23643
35112,112,23644
35113,112,23645
35114,112,23646
35115,112,23647
35116,112,23648
35117,112,23649
35118,112,23650
35119,112,23651
35120,114,23652
35121,114,23653
35122,114,23654
35123,114,23655
35124,114,23656
35125,114,23657
35126,114,23658
35127,114,23659
35128,114,23660
35129,114,23661
35130,114,23662
35131,105,23663
35132,105,23664
35133,105,23665
35134,105,23666
35135,105,23667
35136,105,23668
35137,105,23669
35138,105,23670
35139,105,23671
35140,105,23672
35141,105,23673
35142,105,23674
35143,105,23675
35144,105,23676
35145,105,23677
35146,105,23678
35147,105,23679
35148,105,23680
35149,107,23681
35150,107,23682
35151,107,23683
35152,107,23684
35153,107,23685
35154,107,23686
35155,107,23687
35156,107,23688
35157,107,23689
35158,107,23690
35159,107,23691
35160,107,23692
35161,107,23693
35162,107,23694
35163,107,23695
35164,107,23696
35165,107,23697
35166,107,23698
35167,111,23699
35168,111,23700
35169,111,23701
35170,111,23702
35171,111,23703
35172,111,23704
35173,111,23705
35174,111,23706
35175,111,23707
35176,111,23708
35177,111,23709
35178,111,23710
35198,9,23711
35199,9,23712
35200,9,23713
35201,9,23714
35202,9,23715
35203,46,23716
35204,8,23717
35205,8,23718
35206,8,23719
35207,8,23720
35208,8,23721
35209,8,23722
35210,8,23723
35211,8,23724
35212,8,23725
35213,8,23726
35214,8,23727
35215,8,23728
35216,8,23729
35217,8,23730
35218,7,23731
35219,7,23732
35220,7,23733
35221,7,23734
35222,7,23735
35223,7,23736
35224,7,23737
35225,7,23738
35226,7,23739
35227,7,23740
35228,7,23741
35229,7,23742
35230,7,23743
35231,5,23744
35232,5,23745
35233,5,23746
35234,5,23747
35235,5,23748
35236,5,23749
35237,5,23750
35238,5,23751
35239,5,23752
35240,5,23753
35241,5,23754
35242,5,23755
35243,5,23756
35244,5,23757
35245,5,23758
35246,5,23759
35247,5,23760
35248,1,23761
35249,1,23762
35250,1,23763
35251,139,23764
35252,139,23765
35253,139,23766
35254,139,23767
35255,139,23768
35256,138,23769
35257,138,23770
35258,138,23771
35259,138,23772
35260,138,23773
35261,138,23774
35264,138,23775
35265,138,23776
35266,138,23777
35267,138,23778
35268,138,23779
35269,138,23780
35270,143,23781
35271,143,23782
35272,143,23783
35273,143,23784
35274,143,23785
35275,143,23786
35276,143,23787
35277,143,23788
35278,142,23789
35279,142,23790
35280,142,23791
35281,143,23792
35282,143,23793
35283,143,23794
35284,143,23795
35285,143,23796
35286,143,23797
35287,143,23798
35288,143,23799
35289,208,23800
35290,208,23801
35291,207,23802
35292,207,23803
35293,207,23804
35294,208,23805
35295,208,23806
35296,208,23807
35297,208,23808
35298,208,23809
35299,209,23810
35300,209,23811
35301,208,23812
35302,209,23813
35303,209,23814
35304,209,23815
35305,209,23816
35306,209,23817
35307,209,23818
35308,209,23819
35309,209,23820
35310,209,23821
35311,209,23822
35312,209,23823
35313,209,23824
35314,209,23825
35315,209,23826
35316,209,23827
35317,209,23828
35318,209,23829
35319,209,23830
35320,209,23831
35321,209,23832
35322,209,23833
35323,209,23834
35324,209,23835
35325,209,23836
35326,209,23837
35327,209,23838
35328,204,23839
35329,204,23840
35330,204,23841
35331,204,23842
35332,204,23843
35333,204,23844
35334,204,23845
35335,204,23846
35336,204,23847
35337,204,23848
35338,204,23849
35339,204,23850
35340,204,23851
35341,204,23852
35356,112,23853
35357,112,23854
35358,112,23855
35359,112,23856
35360,112,23857
35361,112,23858
35362,112,23859
35363,112,23860
35364,112,23861
35365,112,23862
35366,114,23863
35367,114,23864
35368,114,23865
35369,114,23866
35370,114,23867
35371,114,23868
35372,114,23869
35373,114,23870
35374,114,23871
35375,114,23872
35376,114,23873
35377,105,23874
35378,105,23875
35379,105,23876
35380,105,23877
35381,105,23878
35382,105,23879
35383,105,23880
35384,105,23881
35385,105,23882
35386,105,23883
35387,105,23884
35388,105,23885
35389,105,23886
35390,105,23887
35391,105,23888
35392,105,23889
35393,105,23890
35394,107,23891
35395,107,23892
35396,107,23893
35397,107,23894
35398,107,23895
35399,107,23896
35400,107,23897
35401,107,23898
35402,107,23899
35403,107,23900
35404,107,23901
35405,107,23902
35406,107,23903
35407,107,23904
35408,107,23905
35409,107,23906
35410,107,23907
35411,107,23908
35412,111,23909
35413,111,23910
35414,111,23911
35415,111,23912
35416,111,23913
35417,111,23914
35418,111,23915
35419,111,23916
35420,111,23917
35421,111,23918
35422,111,23919
35443,9,23920
35444,9,23921
35445,9,23922
35446,9,23923
35447,9,23924
35448,8,23925
35449,8,23926
35450,8,23927
35451,8,23928
35452,8,23929
35453,8,23930
35454,8,23931
35455,8,23932
35456,8,23933
35457,8,23934
35458,8,23935
35459,8,23936
35460,8,23937
35461,8,23938
35462,8,23939
35463,7,23940
35464,7,23941
35465,7,23942
35466,7,23943
35467,7,23944
35468,7,23945
35469,7,23946
35470,7,23947
35471,7,23948
35472,7,23949
35473,7,23950
35474,7,23951
35475,7,23952
35476,5,23953
35477,5,23954
35478,5,23955
35479,5,23956
35480,5,23957
35481,5,23958
35482,5,23959
35483,5,23960
35484,5,23961
35485,5,23962
35486,5,23963
35487,5,23964
35488,5,23965
35489,5,23966
35490,5,23967
35491,5,23968
35492,5,23969
35493,1,23970
35494,139,23971
35495,139,23972
35496,139,23973
35497,139,23974
35498,139,23975
35499,139,23976
35500,139,23977
35501,139,23978
35502,138,23979
35503,138,23980
35504,138,23981
35505,138,23982
35506,138,23983
35507,140,23984
35508,140,23985
35509,138,23986
35510,138,23987
35511,138,23988
35512,138,23989
35513,138,23990
35514,140,23991
35515,143,23992
35516,143,23993
35517,143,23994
35518,143,23995
35519,143,23996
35520,143,23997
35521,143,23998
35522,143,23999
35523,143,24000
35524,143,24001
35525,143,24002
35526,143,24003
35527,143,24004
35528,143,24005
35529,143,24006
35530,143,24007
35531,143,24008
35532,143,24009
35533,207,24010
35534,207,24011
35535,207,24012
35536,207,24013
35537,207,24014
35538,207,24015
35539,207,24016
35540,208,24017
35541,208,24018
35542,208,24019
35543,208,24020
35544,209,24021
35545,209,24022
35546,209,24023
35547,209,24024
35548,209,24025
35549,209,24026
35550,209,24027
35551,209,24028
35552,209,24029
35553,209,24030
35554,209,24031
35555,209,24032
35556,209,24033
35557,209,24034
35558,209,24035
35559,209,24036
35560,209,24037
35561,209,24038
35562,209,24039
35563,209,24040
35564,209,24041
35565,209,24042
35566,209,24043
35567,209,24044
35568,209,24045
35569,209,24046
35570,209,24047
35571,209,24048
35572,209,24049
35573,204,24050
35574,204,24051
35575,204,24052
35576,204,24053
35577,204,24054
35578,204,24055
35579,204,24056
35580,204,24057
35581,204,24058
35582,204,24059
35583,204,24060
35584,204,24061
35585,204,24062
35586,204,24063
35596,204,24064
35597,204,24065
35598,204,24066
35613,112,24067
35614,112,24068
35615,112,24069
35616,112,24070
35617,112,24071
35618,112,24072
35619,112,24073
35620,112,24074
35621,112,24075
35622,114,24076
35623,114,24077
35624,114,24078
35625,114,24079
35626,114,24080
35627,114,24081
35628,114,24082
35629,114,24083
35630,114,24084
35631,114,24085
35632,114,24086
35633,105,24087
35634,105,24088
35635,105,24089
35636,105,24090
35637,105,24091
35638,105,24092
35639,105,24093
35640,105,24094
35641,105,24095
35642,105,24096
35643,105,24097
35644,105,24098
35645,105,24099
35646,105,24100
35647,105,24101
35648,105,24102
35649,105,24103
