pu,diff
2642,0.014928230943041854
2643,0.012305399781325832
2644,0.008503116492647678
2645,0.012470105313695967
2646,0.012109917821362615
2647,0.006827212564530782
2648,0.005829315283335745
2649,0.0054930325131863356
2650,0.005940068745985627
2651,0.007695695443544537
2652,0.008808866172330454
2653,0.006660434149926231
2654,0.007090532220900059
2655,0.01242749556695344
2656,0.008059861982474104
2657,0.006435800110921264
2658,0.005345599725842476
2659,0.012013094732537866
2660,0.007584713071992155
2661,0.006702644428060012
2662,0.007366384048509644
2663,0.006942718988284469
2664,0.008364955938304774
2665,0.006534471960549126
2666,6.006113981129602e-4
2667,2.62516550719738e-8
2668,0
2669,7.000127525200739e-4
2670,7.352675130182229e-4
2671,7.866888605573275e-4
2672,7.696141143572754e-4
2673,0.0011971351063867486
2674,0.99
2675,0.02588390323217027
2676,0.019952377108826802
2677,0.02975457712818752
2678,0.032816222788824234
2679,0.027804413883406043
2680,0.033238568493376586
2681,0.020820247187359975
2682,0.016747787305229855
2683,0.018222512677311897
2684,0.03182768932310864
2685,0.047892997631924006
2686,0.007983475385117345
2687,0.013414271001238376
2688,0.013858690908818971
2689,0.021503981204659794
2690,0.022175269452418434
2691,0.020437265862710774
2692,0.017740325842169113
2693,0.013066740892099915
2694,0.01308648195981732
2695,0.009575670657795854
2696,0.014116673038643057
2697,0.013819523424899671
2698,0.015453270004797126
2699,0.014434428573093072
2700,0.01603906446192127
2701,0.01646111928857863
2702,0.007265159045346081
2703,0.017575992475030944
2704,0.013715505367144942
2705,0.012864012853242457
2706,0.007928241742774844
2707,0.010664161120075732
2708,0.0052393514324649
2709,0.004695445916695462
2710,0.005267912492854521
2711,0.0062621834222227335
2712,0.007200492545962334
2713,0.008167287219988828
2714,0.0076360208133394725
2715,0.007170969425782658
2716,0.009537041074460406
2717,0
2718,0.001170070312525695
2719,0.008682553889229894
2720,0.00855881703319028
2721,0.008473976980894804
2722,0.009991528611863032
2723,0.005861291836481541
2724,0.0066723254985845415
2725,0.008178679090633523
2726,2.8371687221806496e-9
2727,0
2728,0.008667884190799668
2729,0.008701516654453956
2730,0.007265674379799636
2731,7.136546638374375e-4
2732,0.0010126686834145415
2733,0.0013224570979358807
2734,3.364634382219123e-8
2735,0.99
2736,0.016154365940564963
2737,0.023981925447514096
2738,0.020444596557907424
2739,0.02525087107247337
2740,0.020270919187168834
2741,0.022110441059840835
2742,0.029737661843682872
2743,0.01669794052486373
2744,0.01416994770988822
2745,0.030101128108171338
2746,0.022581438657653052
2747,0.01306728280178937
2748,0.001974145765416435
2749,0.013084240796160884
2750,0.013021198106798693
2751,0.014288629204669556
2752,0.01793853963863512
2753,0.016743027255870402
2754,0.017237308973990006
2755,0.00888140790630132
2756,0.012894722885661847
2757,0.01481567311566323
2758,0.01806394758952301
2759,0.014364363353581044
2760,0.014016667671891248
2761,0.021704256534576416
2762,0.020784931406500173
2763,0.012871457486211324
2764,0.00980661743079203
2765,0.005296622170135379
2766,0.010046428418718278
2767,0.0050783317419700325
2768,0.005898614443140104
2769,0.005817638244479895
2770,0.0072205509641207755
2771,0.006435181014239788
2772,0.007847859582284289
2773,0.007931082854016558
2774,0.008392577094447629
2775,0.00880565054831095
2776,0.00770935428985986
2777,0
2778,7.510987215937348e-4
2779,0.008738972654100507
2780,0.00743940519168973
2781,0.009574749106832314
2782,6.507757352665067e-4
2783,6.655442120973021e-4
2784,0.006078750457959359
2785,0.00694198565906845
2786,0.008059816471359227
2787,0.006839936199867225
2788,1.1874362826347351e-8
2789,0
2790,6.829561350187863e-4
2791,3.449661556409467e-9
2792,0
2793,7.84287877165224e-4
2794,0.99
2795,0
2796,1.0186340548834494e-8
2797,0.018059880188957322
2798,0.017806929870857857
2799,0.02620944318767804
2800,0.022753360740210615
2801,0.018649347290079277
2802,0.01518820358614903
2803,0.025602834074018754
2804,0.017832143901614472
2805,0.0253520537998434
2806,0.018840138640370818
2807,0.01551312196534127
2808,0.02581312449183315
2809,0.01325602112319757
2810,0.006688731346912391
2811,0.014375146114616655
2812,0.017934486336912414
2813,0.017013174045132473
2814,0.013496126128302421
2815,0.02079035176631916
2816,0.018125431643067458
2817,0.019641721913691623
2818,0.017802761477602402
2819,0.013998368737590638
2820,0.01683700976671587
2821,0.014021552957949823
2822,0.014292207381642053
2823,0.01469508993053803
2824,0.01385225866190476
2825,0.009936418384313583
2826,0.02351259283022955
2827,0.02095342194661498
2828,0.02442280416653375
2829,0.01605987669395892
2830,0.01271031063515693
2831,0.0036982471065130085
2832,0.005680072536051739
2833,0.008568769629164308
2834,0.008056009653955698
2835,0.006189784267917275
2836,0.007636687665039332
2837,0.008075054618529975
2838,0.010900302324444056
2839,0.004038427125928612
2840,0.006949523463845253
2841,0.007026156590540289
2842,0.008613299287389964
2843,0.009780765329196583
2844,0.007767051152768545
2845,0.006617468956392258
2846,0.006845490541309118
2847,6.176132010295987e-4
2848,6.594743281311821e-4
2849,0.007458267733454704
2850,6.77530188113451e-4
2851,8.492409797327127e-4
2852,0.006340511865346343
2853,0.006668247806373984
2854,0.00948910763759192
2855,8.99721210485871e-4
2856,0.0010762546576681409
2857,0.0010530729160262986
2858,5.626679389081346e-8
2859,4.871981218457222e-8
2860,0.99
2861,0.023727292369585484
2862,0.022513325166073295
2863,0.016458946308398947
2864,0.021652025435993538
2865,0.026642449542658375
2866,0.01965182743151661
2867,0.015522099623922259
2868,0.015152977826801362
2869,0.025896571144051306
2870,0.01899936072731989
2871,0.015842960914596138
2872,0.027673243606121445
2873,0.014405616489423068
2874,0.017260188498767093
2875,0.02253411416313611
2876,0.01603033548417443
2877,0.018286798066466048
2878,0.025066966371014132
2879,0.018713975789037107
2880,0.014425468949809783
2881,0.014911800378997087
2882,0.015997995797079057
2883,0.015026066907957047
2884,0.015265464813637664
2885,0.014441325083756507
2886,0.012614565158204805
2887,0.013017939869314432
2888,0.013730136871529908
2889,0.01449506770205744
2890,0.01219449404821038
2891,0.017599082726519555
2892,0.016447386151412502
2893,0.014373906829860061
2894,0.020866002654656768
2895,0.011465426791477995
2896,0.011270398506894708
2897,0.003888565595843829
2898,0.010869456571526825
2899,0.006437851989176124
2900,0.007462087611202151
2901,0.0071469530230388045
2902,0.009630522623029214
2903,0
2904,1.3773387874671528e-8
2905,0.0067564335041840895
2906,8.400238584727049e-4
2907,6.476941052824259e-4
2908,0.008165139639459085
2909,0.00940044829621911
2910,0.006785494013456628
2911,0.006554151281740417
2912,0.00801171618513763
2913,0.0072826219839043915
2914,0.006144676916846947
2915,0.009691503830254078
2916,0.010664691171768936
2917,0.008783037774264812
2918,0.006643306463956833
2919,0.0074525194366114045
2920,0.007011666137907602
2921,0.00723001057845607
2922,3.204475595985912e-8
2923,0.001008198732679988
2924,0
2925,0
2926,9.166981763875093e-4
2927,4.580033419188112e-8
2928,0.027005780357210796
2929,0.029234956702566706
2930,0.029493049678730232
2931,0.025053765035408793
2932,0.030378153957185794
2933,0.01889409950672416
2934,0.01951545011712752
2935,0.02216587686013416
2936,0.026988863321963485
2937,0.01656989533912856
2938,0.0173277109608716
2939,0.014347379343234712
2940,0.015614766685757786
2941,0.015433768508955836
2942,0.015635953319360962
2943,0.015887528850401456
2944,0.017585859283758887
2945,0
2946,0
2947,0.014044613775397341
2948,0.014720440424633163
2949,0.016062721814058434
2950,0.01754271181423417
2951,0.014448343821886311
2952,0.0148274642565418
2953,0.012476827336818097
2954,0.012826979056985599
2955,0.013293534394788642
2956,0.013629603843221094
2957,0.015793606924266124
2958,0.015974028035998344
2959,0
2960,0
2961,0.019957277332650847
2962,0.023496863548643887
2963,0.02197070616966812
2964,0.01839511183559628
2965,0.004325152840465307
2966,0.005245767708402127
2967,0.008358721737749875
2968,0.006373168318532407
2969,6.638483610004187e-4
2970,7.256390526890755e-4
2971,4.4100445300976343e-4
2972,8.922656998038292e-4
2973,0.007350766682066023
2974,0.007567461269566422
2975,0.00641956732943072
2976,0.00619293861328396
2977,0.005565374682191759
2978,6.297946747508831e-4
2979,6.387120520230383e-4
2980,0.00828093895688653
2981,0.009001063532195985
2982,0
2983,5.94311837630257e-4
2984,7.263742736540735e-4
2985,6.837642104073893e-4
2986,7.823711181648152e-4
2987,0.006935422632648458
2988,0.007076173413854581
2989,0.007570265194389858
2990,3.415335447787271e-8
2991,0
2992,0
2993,0.0012524938898028637
2994,7.843263447284698e-4
2995,0.001002088078712493
2996,0.99
2997,0.027845912693464925
2998,0.031135828345338123
2999,0.035537550576918875
3000,0.02164471601344542
3001,0.02116037782980129
3002,0.019115620511001685
3003,0.02286939748359751
3004,0.023667920831939138
3005,0.041605369233636336
3006,0.015900587802780808
3007,0.013903788479024182
3008,0.01587420633151415
3009,0.01219067362960835
3010,0.015890263621605172
3011,0.016966074514332408
3012,0.018342195882081413
3013,0.017046340214628586
3014,0.021072200582597733
3015,0.0296625401302979
3016,0.011895616641969364
3017,0.00940233758696496
3018,0.016100992684780713
3019,0.02107786277212187
3020,0.01590124757428857
3021,0.02464796044932882
3022,0.02608959926616017
3023,0.021628583910017873
3024,0.015961827096939607
3025,0.013135249384805592
3026,0.016916409561114287
3027,0.014992535298842369
3028,0.018158966574628455
3029,0.017266651988676496
3030,0.015465331378138214
3031,0.01688570368423825
3032,0.011713888423400931
3033,0.02161550964228809
3034,0.021206948615144938
3035,0.019418321549892426
3036,0.016249394798174777
3037,0
3038,5.627189530059695e-4
3039,6.858254782855511e-4
3040,1.6168732575039257e-8
3041,0.004429624616804406
3042,0.005443839821964502
3043,0.0118967977261486
3044,0.006515328635735229
3045,0.008506473997840658
3046,0
3047,1.501757651567459e-8
3048,0.006063010845387851
3049,0.004397379234433174
3050,0.0060659725895675365
3051,0.006719602562952787
3052,0.007688346420763992
3053,0.006761582670151256
3054,0
3055,2.2082531359046698e-8
3056,6.837925320724025e-4
3057,0.010223366058198735
3058,0.008575836199581577
3059,0.011092690708359054
3060,0.00762548306576194
3061,0.005717092370795651
3062,0.008770086389742082
3063,7.968676642401418e-4
3064,8.735633518337504e-4
3065,0.001003252545718758
3066,0.001071230247952415
3067,0.0011745205265456526
3068,0.99
3069,0.03015185788263386
3070,0.030614894192410702
3071,0.02932482995265584
3072,0.03287314649332984
3073,0.026155985618399824
3074,0.016523927572169028
3075,0.021429999583351123
3076,0.021501657814951614
3077,0.025202939454174067
3078,0.026749398792162538
3079,0.02355360227194414
3080,0.02287661848928846
3081,0.012466586695036974
3082,0.024206372018205413
3083,0.020436311990154277
3084,0.034271126711750366
3085,0.020476124143063212
3086,0.02276938234871262
3087,0.033529338871881254
3088,0.016032372828731156
3089,0.012832137851415348
3090,0.013636941656178792
3091,0.014262685801860853
3092,0.015750270282015366
3093,0.019015559053832676
3094,0.037601028008793946
3095,0.03094272948668042
3096,0.018852253412803832
3097,0.014440167007753413
3098,0.022529077821412558
3099,0.014081456087254862
3100,0.01677849082410998
3101,0.022237504952854703
3102,0.017985440657987573
3103,0.012391815171584497
3104,0.01605726156467746
3105,0.014982735771392197
3106,0.02891221607569605
3107,0.011019115976523608
3108,0.009752237907378003
3109,0.020977462059818208
3110,0.024600995573564433
3111,0.016449611634016037
3112,0.008282716086385644
3113,0.013845786452293396
3114,0.009749339777044952
3115,0
3116,0
3117,0.010138369668421632
3118,0.0033415639773012318
3119,0.0074974033563020015
3120,0.007860533471649944
3121,0.008086288449703716
3122,0.00887891517211803
3123,6.860200028063757e-4
3124,6.583801923361055e-4
3125,0.006218869783746972
3126,0.006549258483573794
3127,5.860109522473067e-4
3128,5.636769783450291e-4
3129,0.00786921456165146
3130,0.012490544700995088
3131,7.974809941515559e-4
3132,8.632956669316627e-4
3133,0.010308324359357357
3134,0.008979123430636449
3135,0.009677033940839852
3136,0.009285706858074061
3137,0.005389531778153156
3138,6.803785792456329e-4
3139,8.243540168543229e-4
3140,0.0010724884244256438
3141,0.001172307995148003
3142,0.001353493252538751
3143,0.017696921486265116
3144,0.019572362993121817
3145,0.017938108299858868
3146,0.020573882170538127
3147,0.0276599108838127
3148,0.029609000503166394
3149,0.04276293926886865
3150,0.04851952702527296
3151,0.031013454029391152
3152,1.6523927781619818e-8
3153,5.522450163830683e-9
3154,0.024121694878877498
3155,0.013506560754128039
3156,0.015506107169624528
3157,0.036279686624316354
3158,0.02097704688365254
3159,0.02926610906203808
3160,0.03873913210956814
3161,0.03744232377738621
3162,0.03341817940135783
3163,0.019787859999243596
3164,0.016330437481457016
3165,0.014489776983543479
3166,0.014734484626284794
3167,0.01376753797547181
3168,0.01592313144979096
3169,0.02073171491461001
3170,0.045477430469662905
3171,0.012656830484636727
3172,0.01330483739945132
3173,0.02248697419702783
3174,0.021280046824566412
3175,0.01986792926941261
3176,0.01584406434261032
3177,0.014600559123284618
3178,0.014646855218068522
3179,0.014405070668979447
3180,0.016508213638892988
3181,0.01821804984728337
3182,0.00832180507493574
3183,0.011522908069839133
3184,0.02581100855518459
3185,0.01504120633515793
3186,0.007841509380901002
3187,0.008432015332963783
3188,0.010850937522485449
3189,0.012542172837483045
3190,0.009668313548900187
3191,9.693830506876111e-4
3192,6.41881168121472e-4
3193,0.006092746771173552
3194,0.004233757259498816
3195,0
3196,4.2727142157694686e-8
3197,0.009004348257296346
3198,0.006576938514696984
3199,0.008468956624616997
3200,0.008516652979437822
3201,0.008169566368451342
3202,0.007499216415453702
3203,0.008431455586105585
3204,0.011924001955776475
3205,0
3206,0
3207,8.115485543385148e-4
3208,8.731936490592451e-4
3209,0.01023322566287388
3210,0.014985748547456046
3211,7.251540983419513e-4
3212,7.491073242740232e-4
3213,2.3445167363078667e-8
3214,0
3215,0.0010752298549050465
3216,0.018540462854567896
3217,0.017325555883162758
3218,0.016624117872371724
3219,0.013296742032070319
3220,0.030519261469180492
3221,0.024277009528304916
3222,0.03284885554421635
3223,0.03280973783694208
3224,0.04284228864707984
3225,0.03155466937460005
3226,0.021337713909691636
3227,0.01841714358488533
3228,0.012081157502052409
3229,0.023109960650554484
3230,0.020314745321539984
3231,0.04794851822871127
3232,0.03171584448552922
3233,0.03227893172366936
3234,0.041908729404416145
3235,0.03567211106373536
3236,0.028816143137012862
3237,0.0344731641665702
3238,0.017341588532900243
3239,0.01624725909046454
3240,0.013037980954750505
3241,0.014435818325406968
3242,0.0151711155971761
3243,0.0159700362895856
3244,0.017772858618443355
3245,0.01936064750705957
3246,0.020783838888669193
3247,0.013608911604690022
3248,0.014113222219748423
3249,0.013829760724663132
3250,0.015450075388272033
3251,0.015071398871281838
3252,0.01670328526688536
3253,0.011030113077140413
3254,0.012400807439368555
3255,0.011353493959177285
3256,0.010253868417780865
3257,0.009354728554346936
3258,0.011617674143053591
3259,0.010353541506715969
3260,0.01375089783699801
3261,0.004923805536236614
3262,0.006736646451827255
3263,1.4067154552321881e-8
3264,2.5414919946342707e-8
3265,0.0062109059654175125
3266,0
3267,7.977709190081228e-4
3268,0.008720115215348878
3269,0.008511434783303962
3270,0.008205822436138988
3271,0.009741717600263655
3272,0.007328354269702686
3273,0.011463927890872583
3274,0.010036333929747343
3275,0.01135993009665981
3276,0.009624890983104706
3277,7.43070850148797e-4
3278,8.64179066275117e-4
3279,8.423843258563712e-4
3280,7.120765162006437e-4
3281,9.179783348541859e-4
3282,6.945691764068673e-4
3283,9.936676127049182e-4
3284,0.013220331405419561
3285,8.481277722781622e-4
3286,0.99
3287,0.99
3288,0.02403116274889172
3289,0.017696105851474964
3290,0.01461237519292291
3291,0.01634858165925679
3292,0.016045115489145667
3293,0.013905039533811947
3294,0.025154599057356952
3295,0.022428902722730903
3296,0.01156053266319701
3297,0.03463575958198939
3298,0.027562756672848687
3299,0.021321168447684058
3300,0.01291785670673562
3301,0.018279532058560477
3302,0.019726311178147604
3303,0.0284538587550609
3304,0.04357721415626581
3305,0.03886358926825029
3306,0.031743126639408814
3307,0.036289753749829345
3308,0.03795915118972326
3309,0.03202509604632375
3310,0.01804867262857801
3311,0.023354159631798543
3312,0.025903386869941203
3313,0.014156299904356073
3314,0.01769003471071051
3315,0.01843337250029431
3316,0.014693100523518465
3317,0.018809207760094537
3318,0.007119422391312136
3319,0.014213588004497124
3320,0.01593350443478747
3321,0.01490499302877768
3322,0.013801195267809763
3323,0.0081846466185862
3324,0.013140971426707893
3325,0.015616315313360385
3326,0.016840246720101204
3327,0.99
3328,0.02011958156072069
3329,0.01069325174412783
3330,0.011801647090237566
3331,0.013765807816525921
3332,0.009349568362371108
3333,0.011969627859347298
3334,0.012855444625643031
3335,0
3336,1.784575165419966e-8
3337,0.010659292209311277
3338,0.012221769052473408
3339,0
3340,0
3341,5.645879688506161e-4
3342,7.47023891710108e-4
3343,8.62528467538981e-4
3344,7.038381607901156e-4
3345,6.901444576214999e-4
3346,7.091244842740707e-4
3347,0.00897365614582668
3348,7.76695217609813e-4
3349,7.359005976468325e-4
3350,0.011616346087976126
3351,8.506920065532997e-4
3352,0
3353,0
3354,8.403984620962701e-4
3355,9.57969699612149e-4
3356,0.0010200132123999728
3357,9.175519198889592e-4
3358,7.54938639769831e-4
3359,6.78991260039119e-4
3360,6.708364233004582e-4
3361,0.99
3362,0.011520608743012417
3363,0.017853807466484017
3364,0.01699150666185434
3365,0.016304364617095723
3366,0.012273070341507264
3367,0.013318477780558169
3368,0.015935472592260913
3369,0.011652385437625812
3370,0.016761566072078127
3371,0.01236110890749842
3372,0.0340136290190346
3373,0.02070840774103999
3374,0.018504162389924028
3375,0.011418720002666083
3376,0.009968664715415798
3377,0.017193614160828874
3378,0.023837440964305956
3379,0.03623397936710804
3380,0.031008755095285556
3381,0.019635420550616067
3382,0.025014999486811185
3383,0.043155247517783435
3384,0.0236743586037651
3385,0.019595302437693696
3386,0.03032321090816914
3387,0.021475998723404
3388,0.02042286506873303
3389,0.028327989439659862
3390,0.01736243294326678
3391,0.015199497890361235
3392,0.01255536201731755
3393,0.017471537945836113
3394,0.01585863089821893
3395,0.009544142371452846
3396,0.011130603056864086
3397,0.021625775646728962
3398,0.013892141570030603
3399,0.01453410982179748
3400,0.0072294732090085745
3401,0.008116982969668896
3402,0.012527184640676037
3403,0.018565306453219965
3404,0.013657464510913986
3405,0.024718201952055097
3406,0.013386321225425268
3407,0.01037472576525289
3408,0.012057821091730148
3409,0.010631869172427644
3410,0.011086836550930457
3411,8.865725467330776e-4
3412,6.815996021032333e-4
3413,0
3414,0
3415,0.01400814587395871
3416,0.007698053217609413
3417,0.009535005950056075
3418,0.006174318382785371
3419,0.007833867586013898
3420,0.012781306837423734
3421,0.008624312311331983
3422,0.007636869268026203
3423,0.010587443131953478
3424,0.01107212039642036
3425,0.0069382588008011226
3426,0.0070385035942308605
3427,0.009970543207600713
3428,0.011390169442165643
3429,0.0010041588684543967
3430,6.21742736257147e-4
3431,8.842802666148009e-4
3432,9.769503062846407e-4
3433,0.0014452340108301875
3434,0
3435,3.828084027546197e-8
3436,1.2890644107699245e-9
3437,7.868963382534622e-4
3438,0.99
3439,0.99
3440,0
3441,0.017128278431051802
3442,0.014527773017477208
3443,0.014139533768684487
3444,0.01593325385401112
3445,0.013062991556567982
3446,0.01432813203427552
3447,0.01463584997691214
3448,0.011011119582690299
3449,0.03081623291599689
3450,0.034999343410846984
3451,0.01608900982713779
3452,0.012833270961332577
3453,0.014126424341723287
3454,0.010516672003726635
3455,0.019989174081632033
3456,0.014855603085626612
3457,0.019998590883453793
3458,0.028008899188586733
3459,0.020045900455208265
3460,0.017294928391178632
3461,0.0321429270428647
3462,0.03177939705690769
3463,0.023344298714032985
3464,0.023782692674414796
3465,0.022081335066789
3466,0.01789209715327933
3467,0.022599633847667944
3468,0.01646839447876136
3469,0.016965039891648104
3470,0.01304431044340193
3471,0.015842738662549594
3472,0.01312065230196513
3473,0.02427337682177977
3474,0.015188771831763592
3475,0.009164426136313741
3476,0.011158405848303743
3477,0.01453737420143919
3478,0.014888826863007076
3479,0.011032905459461562
3480,0.0103497518780028
3481,0.016116871198849303
3482,0.016354348477636282
3483,0.017038262784951907
3484,0.013496146386387409
3485,0.022176524362356065
3486,0.012632368656340986
3487,0.008766633753111819
3488,0.010805320227518678
3489,0.012370658698159787
3490,0.012012900377158076
3491,0
3492,0
3493,0.012876292665168876
3494,0.01597617016523134
3495,0.012305860232117993
3496,3.2316165743395686e-8
3497,7.469817064702511e-4
3498,0.010915514827252504
3499,0.01342830291776409
3500,0
3501,7.620553660672158e-4
3502,0.006935092154890299
3503,0.008995225129183382
3504,0.01230347203090787
3505,0.008646150473225589
3506,0.00833026459440589
3507,0.009716659435071051
3508,9.763559064595029e-4
3509,8.887701142157312e-4
3510,8.174322963280245e-4
3511,9.660780819323866e-4
3512,2.825205858147939e-8
3513,0
3514,0
3515,7.762349832083348e-4
3516,0.99
3517,0.020251769966049493
3518,0.014972485316296691
3519,0.017656676332990173
3520,0.015228650756022866
3521,0.01634407970413887
3522,0.012049620821878992
3523,0.012544556505493576
3524,0.00994054055096849
3525,0.014701881811582385
3526,0.011838274387862446
3527,0.008767740071835117
3528,0.0505178185830063
3529,0.014170208101949577
3530,0.013085105040595901
3531,0.012185415622016693
3532,0.011721207703218162
3533,0.012450937540711249
3534,0.017303839383648878
3535,0.018374209148614984
3536,0.01920194198418257
3537,0.018549827089839543
3538,0.018440273863407075
3539,0.03126740440126097
3540,0.02018610828852374
3541,0.036999904960839936
3542,0.02812656056138041
3543,0.027182452760376896
3544,0.021831331012872157
3545,0.016811772691691984
3546,0.02605425788618354
3547,0.017373318256394765
3548,0.016446246465276593
3549,0.017767850567955934
3550,0.013144321868149511
3551,0.026307146114047386
3552,0.026696359515569257
3553,0.017328577383819765
3554,0.012592710280563857
3555,0.013439573922634618
3556,0.016415834349060354
3557,0.015360477610695922
3558,0.012692069180375132
3559,0.01145543244635805
3560,0.014663626992925227
3561,0.01330802346457316
3562,0.01624636969063431
3563,0.011731548584066331
3564,0.07610073587511579
3565,0.010680314433855975
3566,0.015925750804950844
3567,0.013723166601266712
3568,0.014125696152241574
3569,0.010210650028263935
3570,0.01287732837954536
3571,0.015092082616532942
3572,0.012239558664518646
3573,0.0018036294047449886
3574,8.809605447406277e-4
3575,8.538017197234904e-4
3576,9.184437754206076e-4
3577,0.013466069643982337
3578,0.013643099926412106
3579,0.008896368788555264
3580,0.0075019064752268605
3581,5.779536732006818e-4
3582,0.0010633119741463304
3583,0.008424732728599338
3584,0.010510926833376288
3585,0.015749885700643063
3586,0.01063731376780197
3587,0.008360821404494345
3588,0.009498573141172528
3589,0.012699730068561621
3590,0.001006360304018017
3591,9.438593322586009e-4
3592,0.001097934424747593
3593,0.0012723356980010037
3594,0.0012858657647630833
3595,0.001269910138965602
3596,0.99
3597,0.99
3598,0.016530604523723014
3599,0.018502307120797923
3600,0.018289982787538128
3601,0.013786556806730355
3602,0.017170349571351662
3603,0.017596907572369647
3604,0.011590293572961263
3605,0.013168939769923171
3606,0.01293492726010248
3607,0.016188707036525085
3608,0.014618366491794155
3609,0.012394402369791169
3610,0.018162594274524047
3611,0.011340673179014216
3612,0.01079790928237101
3613,0.05250535401987477
3614,0.06801537041400951
3615,0.01144828222857519
3616,0.012458390629281002
3617,0.018744841204341833
3618,0.014163933303097509
3619,0.012463294204613007
3620,0.020402742353710313
3621,0.031801737034845456
3622,0.03996946665122958
3623,0.027857022920026342
3624,0.030865911451837036
3625,0.021762196632707287
3626,0.033484210182020635
3627,0.021821421824633425
3628,0.015568724353892671
3629,0.017429068574254525
3630,0.015495425593679779
3631,0.016078639066123723
3632,0.030370478806484802
3633,0.029544204960794906
3634,0.008270242631793878
3635,0.014485954381194821
3636,0.01356900031586139
3637,0.012492104335510512
3638,0.013667529638741627
3639,0.017223136069135614
3640,0.012874654558996501
3641,0.007254181944036486
3642,0.012109476310745437
3643,0.012872184976004175
3644,0.011427856865338981
3645,0.023439300013706088
3646,0.02306132623925805
3647,0.019599151273723803
3648,0.019260644854512066
3649,0.056893788364923426
3650,0.0010655087030323473
3651,6.210247283888748e-4
3652,0.009536638188365032
3653,0.011569676222279668
3654,5.62652920052642e-4
3655,0
3656,0
3657,0
3658,0.01005021829821895
3659,0.013884291216828104
3660,0.014373148558661342
3661,8.589267963543534e-9
3662,3.1138370104599744e-8
3663,0.018548145082604606
3664,0.012287930134334601
3665,0.011369782674591988
3666,0.011833904078230262
3667,0.009795459336601198
3668,0.011012805276550353
3669,0.014407383627258241
3670,0.013825324618665036
3671,8.513472275808454e-4
3672,8.506875206572007e-4
3673,7.874792976975131e-4
3674,7.492247160786336e-4
3675,9.81982913799584e-4
3676,9.139798555357626e-4
3677,0.0010271392230774001
3678,7.551185299270458e-8
3679,7.556026682120631e-8
3680,0.015624249224209241
3681,0.012434580723230781
3682,0.017848803241460764
3683,0.012840525174397044
3684,0.018551264351117425
3685,0.017510688625184345
3686,0.018086353353408247
3687,0.012690182635049174
3688,0.014702535244977333
3689,0.016081991674458118
3690,0.010524547090031589
3691,0.01038482493899684
3692,0.10345778931482918
3693,0.08843671804798148
3694,0.07148713658187789
3695,0.011906661432229737
3696,0.008178182513750909
3697,0.012143269969516313
3698,0.012268081863491376
3699,0.01666577381823864
3700,0.013047356637375884
3701,0.015007715577158742
3702,0.020298865577012992
3703,0.014062704521998426
3704,0.028711973032708116
3705,0.034933255822606535
3706,0.011891670211081395
3707,0.018942157915922464
3708,0.023156242518742265
3709,0.02486889097359224
3710,0.017434143553931136
3711,0.01268389048041585
3712,0.013730473388172793
3713,0.024503926872599502
3714,0.024301783966864998
3715,0.020453990867142058
3716,0.0014990151557043863
3717,0.01650752703803393
3718,0.012556158423250086
3719,0.020798800726861577
3720,0.015259369956501456
3721,0.016622232586367858
3722,0.01987449460557711
3723,0.015419798806535656
3724,0.010493775116999893
3725,0.0034183247917098925
3726,0.016153194941580296
3727,0.00766060157911852
3728,0.022032884939108044
3729,0.020085677970200777
3730,0.019564629750675522
3731,0.022790854214690626
3732,0.011210538105842716
3733,0.012927846253433017
3734,0.009531712508760393
3735,0.012594877742230892
3736,6.860768480692059e-4
3737,7.510880423069466e-4
3738,4.6084778659860604e-8
3739,0
3740,1.0251709814390608e-8
3741,0.010416338704464456
3742,0.014273803773591887
3743,0.01578347012400627
3744,0.0010963905369862914
3745,8.774508605711162e-4
3746,0.01670794734673109
3747,0.015025366490590386
3748,0.011925657803658396
3749,6.674151336483192e-4
3750,0.0010706521570682526
3751,0.012374210695270449
3752,0.011083261983003467
3753,8.132789080264047e-4
3754,8.065200399869354e-4
3755,9.179571459798641e-4
3756,8.423293852456437e-4
3757,0.01590317557565868
3758,0.01364986613043584
3759,8.462671588302939e-4
3760,7.231081510286064e-4
3761,4.531600317214668e-9
3762,0.017876645731590757
3763,0.024341938852018297
3764,0.012620926407407973
3765,0.013558496810279541
3766,0.013766356584426376
3767,0.019852320750908703
3768,0.01778269496188367
3769,0.013977304400872415
3770,0.01647114679247541
3771,0.016952332037936557
3772,0.012696865031798565
3773,0.010666918658691071
3774,0.008337520335113813
3775,0.011978619613120522
3776,0.013153410944681032
3777,0.012471390031571605
3778,0.011470535864989584
3779,0.012297439470671745
3780,0.015832191283097097
3781,0.01564602598394682
3782,0.008656519248218086
3783,0.016922255826580246
3784,0.014140312497734508
3785,0.019208269878167705
3786,0.017840996494241423
3787,0.008200665234768922
3788,0.010530547730115192
3789,0.016804820341698834
3790,0.024075858704236675
3791,0.0242262166227456
3792,0.01647924018241409
3793,0.009819466548247835
3794,0.015304015982795183
3795,0.02694605450886456
3796,0.012546621496631105
3797,0.020997981930011678
3798,0.009754818403235777
3799,0.01618840433575619
3800,0.0173650023875922
3801,0.012272291789551137
3802,0.01722473085450915
3803,0.017209485123448554
3804,0.016358299062246395
3805,0.017614086271522167
3806,0.005585994360444602
3807,0.027914387523196638
3808,0.007232970208860934
3809,0.015897806675639004
3810,0.02000435537775047
3811,0.018967721436638385
