pu,nuts2id,BR_ID,EU_id
25824,182,7,17448
25825,182,7,17449
25826,182,7,17450
25827,182,7,17451
25828,182,7,17452
25829,182,7,17453
25830,182,7,17454
25831,182,7,17455
25832,182,7,17456
25833,182,7,17457
25834,189,7,17458
25835,189,7,17459
25836,189,7,17460
25837,189,7,17461
25838,189,7,17462
25839,189,7,17463
25840,189,7,17464
25841,193,7,17465
25842,193,7,17466
25843,193,7,17467
25844,193,7,17468
25845,193,7,17469
25846,193,7,17470
25847,186,7,17471
25848,186,7,17472
25849,186,7,17473
25850,194,7,17474
25851,194,7,17475
25852,194,7,17476
25853,194,7,17477
25854,194,7,17478
25855,194,7,17479
25856,194,7,17480
25857,194,7,17481
25858,194,7,17482
25859,194,7,17483
25860,194,7,17484
25861,194,7,17485
25862,194,7,17486
25863,194,7,17487
25864,190,7,17488
25865,190,7,17489
25866,184,7,17490
25867,184,7,17491
25868,184,7,17492
25869,184,7,17493
25870,184,7,17494
25871,184,7,17495
25872,184,7,17496
25873,184,7,17497
25874,184,7,17498
25875,184,7,17499
25876,184,7,17500
25877,184,7,17501
25878,184,7,17502
25879,184,7,17503
25885,252,4,17504
25886,252,4,17505
25887,252,4,17506
25888,252,4,17507
25890,252,4,17508
25896,253,4,17509
25897,253,4,17510
25898,253,4,17511
25899,253,4,17512
25904,251,4,17513
25905,251,4,17514
25907,248,4,17515
25908,248,4,17516
25909,248,4,17517
25915,247,4,17518
25916,247,4,17519
25917,247,4,17520
25918,247,4,17521
25924,108,4,17522
25925,108,4,17523
25926,108,4,17524
25927,108,4,17525
25928,108,4,17526
25929,108,4,17527
25930,15,4,17528
25931,15,4,17529
25932,15,4,17530
25933,15,4,17531
25934,15,4,17532
25935,15,4,17533
25936,13,4,17534
25937,13,4,17535
25938,13,4,17536
25939,13,4,17537
25940,13,4,17538
25941,11,4,17539
25942,11,4,17540
25943,11,4,17541
25944,11,4,17542
25945,11,4,17543
25946,11,4,17544
25947,11,4,17545
25948,12,4,17546
25949,12,4,17547
25950,12,4,17548
25951,12,4,17549
25952,12,4,17550
25953,181,4,17551
25954,181,4,17552
25955,60,4,17553
25956,59,4,17554
25957,59,4,17555
25958,59,4,17556
25959,59,4,17557
25960,59,4,17558
25961,59,7,17559
25962,59,7,17560
25963,60,7,17561
25964,63,7,17562
25965,63,7,17563
25966,63,7,17564
25967,63,7,17565
25968,63,7,17566
25969,63,7,17567
25970,63,7,17568
25971,63,7,17569
25972,63,7,17570
25973,53,7,17571
25974,53,7,17572
25975,53,7,17573
25976,53,7,17574
25977,53,7,17575
25978,53,7,17576
25979,53,7,17577
25980,53,7,17578
25981,53,7,17579
25982,75,7,17580
25983,75,7,17581
25984,75,7,17582
25985,75,7,17583
25986,75,7,17584
25987,75,7,17585
25988,75,7,17586
25989,75,7,17587
25990,75,7,17588
25991,72,7,17589
25992,72,7,17590
25993,72,7,17591
25994,72,7,17592
25995,72,7,17593
25996,72,7,17594
25997,70,7,17595
25998,70,7,17596
25999,70,7,17597
26000,70,7,17598
26001,70,7,17599
26002,70,7,17600
26003,70,7,17601
26004,69,7,17602
26005,69,7,17603
26006,69,7,17604
26007,69,7,17605
26008,69,7,17606
26009,69,7,17607
26010,69,7,17608
26011,69,7,17609
26012,69,7,17610
26013,69,7,17611
26014,69,7,17612
26015,69,7,17613
26016,69,7,17614
26017,182,7,17615
26018,182,7,17616
26019,182,7,17617
26020,182,7,17618
26021,182,7,17619
26022,182,7,17620
26023,182,7,17621
26024,182,7,17622
26025,182,7,17623
26026,182,7,17624
26027,182,7,17625
26028,182,7,17626
26029,182,7,17627
26030,182,7,17628
26031,182,7,17629
26032,182,7,17630
26033,182,7,17631
26034,182,7,17632
26035,189,7,17633
26036,189,7,17634
26037,189,7,17635
26038,189,7,17636
26039,189,7,17637
26040,189,7,17638
26041,189,7,17639
26042,193,7,17640
26043,193,7,17641
26044,193,7,17642
26045,193,7,17643
26046,193,7,17644
26047,193,7,17645
26048,193,7,17646
26049,193,7,17647
26050,193,7,17648
26051,194,7,17649
26052,194,7,17650
26053,194,7,17651
26054,194,7,17652
26055,194,7,17653
26056,194,7,17654
26057,194,7,17655
26058,194,7,17656
26059,194,7,17657
26060,194,7,17658
26061,194,7,17659
26062,194,7,17660
26063,194,7,17661
26064,190,7,17662
26065,190,7,17663
26066,190,7,17664
26067,190,7,17665
26068,190,7,17666
26069,190,7,17667
26070,184,7,17668
26071,184,7,17669
26072,184,7,17670
26073,184,7,17671
26074,184,7,17672
26075,184,7,17673
26076,184,7,17674
26077,184,7,17675
26078,184,7,17676
26085,252,4,17677
26087,252,4,17678
26088,252,4,17679
26089,252,4,17680
26090,252,4,17681
26094,253,4,17682
26095,253,4,17683
26096,253,4,17684
26099,248,4,17685
26104,108,4,17686
26105,108,4,17687
26106,108,4,17688
26107,108,4,17689
26108,108,4,17690
26109,108,4,17691
26110,108,4,17692
26111,15,4,17693
26112,15,4,17694
26113,15,4,17695
26114,15,4,17696
26115,15,4,17697
26116,15,4,17698
26117,13,4,17699
26118,13,4,17700
26119,13,4,17701
26120,13,4,17702
26121,13,4,17703
26122,14,4,17704
26123,11,4,17705
26124,11,4,17706
26125,11,4,17707
26126,11,4,17708
26127,14,4,17709
26128,14,4,17710
26129,12,4,17711
26130,12,4,17712
26131,12,4,17713
26132,12,4,17714
26133,181,4,17715
26134,181,4,17716
26135,60,4,17717
26136,60,4,17718
26137,60,4,17719
26138,59,4,17720
26139,59,4,17721
26140,59,4,17722
26141,59,4,17723
26142,60,7,17724
26143,60,7,17725
26144,60,7,17726
26145,63,7,17727
26146,63,7,17728
26147,63,7,17729
26148,63,7,17730
26149,63,7,17731
26150,63,7,17732
26151,63,7,17733
26152,63,7,17734
26153,63,7,17735
26154,53,7,17736
26155,53,7,17737
26156,53,7,17738
26157,53,7,17739
26158,53,7,17740
26159,53,7,17741
26160,53,7,17742
26161,53,7,17743
26162,53,7,17744
26163,53,7,17745
26164,75,7,17746
26165,75,7,17747
26166,75,7,17748
26167,75,7,17749
26168,75,7,17750
26169,75,7,17751
26170,75,7,17752
26171,75,7,17753
26172,75,7,17754
26173,72,7,17755
26174,72,7,17756
26175,72,7,17757
26176,72,7,17758
26177,72,7,17759
26178,70,7,17760
26179,70,7,17761
26180,70,7,17762
26181,70,7,17763
26182,70,7,17764
26183,70,7,17765
26184,70,7,17766
26185,70,7,17767
26186,69,7,17768
26187,69,7,17769
26188,69,7,17770
26189,69,7,17771
26190,69,7,17772
26191,69,7,17773
26192,69,7,17774
26193,69,7,17775
26194,69,7,17776
26195,69,7,17777
26196,69,7,17778
26197,182,7,17779
26198,182,7,17780
26199,182,7,17781
26200,182,7,17782
26201,182,7,17783
26202,182,7,17784
26203,182,7,17785
26204,182,7,17786
26205,182,7,17787
26206,182,7,17788
26207,182,7,17789
26208,182,7,17790
26209,182,7,17791
26210,182,7,17792
26211,182,7,17793
26212,182,7,17794
26213,182,7,17795
26214,189,7,17796
26215,189,7,17797
26216,189,7,17798
26217,189,7,17799
26218,189,7,17800
26219,189,7,17801
26220,189,7,17802
26221,189,7,17803
26222,189,7,17804
26223,193,7,17805
26224,193,7,17806
26225,193,7,17807
26226,193,7,17808
26227,193,7,17809
26228,193,7,17810
26229,193,7,17811
26230,193,7,17812
26231,194,7,17813
26232,194,7,17814
26233,194,7,17815
26234,194,7,17816
26235,194,7,17817
26236,194,7,17818
26237,194,7,17819
26238,194,7,17820
26239,194,7,17821
26240,194,7,17822
26241,194,7,17823
26242,194,7,17824
26243,194,7,17825
26244,194,7,17826
26245,190,7,17827
26246,190,7,17828
26247,190,7,17829
26248,190,7,17830
26249,190,7,17831
26250,190,7,17832
26251,184,7,17833
26252,184,7,17834
26253,184,7,17835
26254,184,7,17836
26255,184,7,17837
26256,184,7,17838
26257,190,7,17839
26258,184,7,17840
26265,252,4,17841
26266,252,4,17842
26268,253,4,17843
26271,108,4,17844
26272,108,4,17845
26273,108,4,17846
26274,108,4,17847
26275,108,4,17848
26276,108,4,17849
26277,108,4,17850
26278,15,4,17851
26279,15,4,17852
26280,15,4,17853
26281,15,4,17854
26282,15,4,17855
26283,15,4,17856
26284,13,4,17857
26285,13,4,17858
26286,13,4,17859
26287,13,4,17860
26288,14,4,17861
26289,14,4,17862
26290,14,4,17863
26291,14,4,17864
26292,14,4,17865
26293,14,4,17866
26294,14,4,17867
26295,12,4,17868
26296,12,4,17869
26297,12,4,17870
26298,12,4,17871
26299,12,4,17872
26300,181,4,17873
26301,60,4,17874
26302,60,4,17875
26303,60,4,17876
26304,60,4,17877
26305,60,4,17878
26306,60,4,17879
26307,60,4,17880
26308,60,4,17881
26309,60,4,17882
26310,60,7,17883
26311,60,7,17884
26312,60,7,17885
26313,60,7,17886
26314,63,7,17887
26315,63,7,17888
26316,63,7,17889
26317,63,7,17890
26318,63,7,17891
26319,53,7,17892
26320,53,7,17893
26321,53,7,17894
26322,53,7,17895
26323,53,7,17896
26324,53,7,17897
26325,53,7,17898
26326,53,7,17899
26327,53,7,17900
26328,53,7,17901
26329,53,7,17902
26330,53,7,17903
26331,75,7,17904
26332,75,7,17905
26333,75,7,17906
26334,75,7,17907
26335,75,7,17908
26336,75,7,17909
26337,75,7,17910
26338,75,7,17911
26339,75,7,17912
26340,75,7,17913
26341,75,7,17914
26342,75,7,17915
26343,72,7,17916
26344,72,7,17917
26345,72,7,17918
26346,75,7,17919
26347,70,7,17920
26348,70,7,17921
26349,68,7,17922
26350,68,7,17923
26351,68,7,17924
26352,68,7,17925
26353,68,7,17926
26354,69,7,17927
26355,69,7,17928
26356,69,7,17929
26357,69,7,17930
26358,69,7,17931
26359,69,7,17932
26360,31,7,17933
26361,31,7,17934
26362,69,7,17935
26363,69,7,17936
26364,182,7,17937
26365,32,7,17938
26366,32,7,17939
26367,182,7,17940
26368,182,7,17941
26369,182,7,17942
26370,182,7,17943
26371,182,7,17944
26372,182,7,17945
26373,182,7,17946
26374,182,7,17947
26375,182,7,17948
26376,182,7,17949
26377,182,7,17950
26378,182,7,17951
26379,182,7,17952
26380,182,7,17953
26381,189,7,17954
26382,189,7,17955
26383,189,7,17956
26384,189,7,17957
26385,189,7,17958
26386,189,7,17959
26387,189,7,17960
26388,189,7,17961
26389,189,7,17962
26390,193,7,17963
26391,193,7,17964
26392,193,7,17965
26393,193,7,17966
26394,193,7,17967
26395,193,7,17968
26396,193,7,17969
26397,193,7,17970
26398,193,7,17971
26399,193,7,17972
26400,194,7,17973
26401,194,7,17974
26402,194,7,17975
26403,194,7,17976
26404,194,7,17977
26405,194,7,17978
26406,194,7,17979
26407,194,7,17980
26408,194,7,17981
26409,194,7,17982
26410,194,7,17983
26411,190,7,17984
26412,190,7,17985
26413,190,7,17986
26414,190,7,17987
26415,190,7,17988
26416,190,7,17989
26417,190,7,17990
26418,184,7,17991
26419,184,7,17992
26420,184,7,17993
26421,184,7,17994
26422,190,7,17995
26423,190,7,17996
26424,190,7,17997
26425,190,7,17998
26433,108,4,17999
26434,108,4,18000
26435,108,4,18001
26436,108,4,18002
26437,108,4,18003
26438,108,4,18004
26439,108,4,18005
26440,108,4,18006
26441,108,4,18007
26442,17,4,18008
26443,108,4,18009
26444,108,4,18010
26445,15,4,18011
26446,15,4,18012
26447,13,4,18013
26448,13,4,18014
26449,13,4,18015
26450,13,4,18016
26451,14,4,18017
26452,10,4,18018
26453,10,4,18019
26454,14,4,18020
26455,14,4,18021
26456,14,4,18022
26457,14,4,18023
26458,14,4,18024
26459,12,4,18025
26460,12,4,18026
26461,12,4,18027
26462,181,4,18028
26463,181,4,18029
26464,181,4,18030
26465,60,4,18031
26466,60,4,18032
26467,60,4,18033
26468,60,4,18034
26469,60,4,18035
26470,60,4,18036
26471,60,4,18037
26472,60,4,18038
26473,60,7,18039
26474,60,7,18040
26475,60,7,18041
26476,60,7,18042
26477,63,7,18043
26478,63,7,18044
26479,63,7,18045
26480,63,7,18046
26481,63,7,18047
26482,53,7,18048
26483,52,7,18049
26484,53,7,18050
26485,53,7,18051
26486,53,7,18052
26487,53,7,18053
26488,53,7,18054
26489,53,7,18055
26490,53,7,18056
26491,53,7,18057
26492,53,7,18058
26493,75,7,18059
26494,75,7,18060
26495,75,7,18061
26496,75,7,18062
26497,75,7,18063
26498,75,7,18064
26499,75,7,18065
26500,75,7,18066
26501,75,7,18067
26502,75,7,18068
26503,75,7,18069
26504,75,7,18070
26505,75,7,18071
26506,75,7,18072
26507,75,7,18073
26508,75,7,18074
26509,75,7,18075
26510,75,7,18076
26511,68,7,18077
26512,68,7,18078
26513,68,7,18079
26514,68,7,18080
26515,68,7,18081
26516,68,7,18082
26517,69,7,18083
26518,69,7,18084
26519,69,7,18085
26520,69,7,18086
26521,69,7,18087
26522,31,7,18088
26523,31,7,18089
26524,31,7,18090
26525,69,7,18091
26526,69,7,18092
26527,32,7,18093
26528,32,7,18094
26529,32,7,18095
26530,182,7,18096
26531,182,7,18097
26532,182,7,18098
26533,182,7,18099
26534,182,7,18100
26535,182,7,18101
26536,182,7,18102
26537,182,7,18103
26538,182,7,18104
26539,182,7,18105
26540,182,7,18106
26541,182,7,18107
26542,182,7,18108
26543,182,7,18109
26544,189,7,18110
26545,189,7,18111
26546,189,7,18112
26547,189,7,18113
26548,189,7,18114
26549,189,7,18115
26550,189,7,18116
26551,189,7,18117
26552,189,7,18118
26553,193,7,18119
26554,193,7,18120
26555,193,7,18121
26556,193,7,18122
26557,193,7,18123
26558,193,7,18124
26559,193,7,18125
26560,193,7,18126
26561,193,7,18127
26562,193,7,18128
26563,194,7,18129
26564,194,7,18130
26565,194,7,18131
26566,194,7,18132
26567,194,7,18133
26568,194,7,18134
26569,194,7,18135
26570,194,7,18136
26571,194,7,18137
26572,194,7,18138
26573,190,7,18139
26574,190,7,18140
26575,190,7,18141
26576,190,7,18142
26577,190,7,18143
26578,190,7,18144
26579,190,7,18145
26580,190,7,18146
26581,190,7,18147
26582,190,7,18148
26583,190,7,18149
26584,190,7,18150
26585,190,7,18151
26586,190,7,18152
26587,190,7,18153
26594,108,4,18154
26595,108,4,18155
26596,108,4,18156
26597,108,4,18157
26598,108,4,18158
26599,108,4,18159
26600,108,4,18160
26601,108,4,18161
26602,108,4,18162
26603,108,4,18163
26604,108,4,18164
26605,108,4,18165
26606,17,4,18166
26607,17,4,18167
26608,17,4,18168
26609,17,4,18169
26610,17,4,18170
26611,14,4,18171
26612,14,4,18172
26613,14,4,18173
26614,14,4,18174
26615,16,4,18175
26616,16,4,18176
26617,16,4,18177
26618,14,4,18178
26619,12,4,18179
26620,12,4,18180
26621,12,4,18181
26622,12,7,18182
26623,181,4,18183
26624,181,4,18184
26625,60,4,18185
26626,60,4,18186
26627,60,4,18187
26628,60,4,18188
26629,60,4,18189
26630,60,4,18190
26631,60,4,18191
26632,60,4,18192
26633,60,4,18193
26634,60,7,18194
26635,60,7,18195
26636,60,7,18196
26637,60,7,18197
26638,64,7,18198
26639,63,7,18199
26640,63,7,18200
26641,52,7,18201
26642,52,7,18202
26643,52,7,18203
26644,52,7,18204
26645,52,7,18205
26646,52,7,18206
26647,52,7,18207
26648,53,7,18208
26649,53,7,18209
26650,53,7,18210
26651,53,7,18211
26652,53,7,18212
26653,53,7,18213
26654,75,7,18214
26655,75,7,18215
26656,75,7,18216
26657,75,7,18217
26658,75,7,18218
26659,75,7,18219
26660,75,7,18220
26661,75,7,18221
26662,75,7,18222
26663,75,7,18223
26664,75,7,18224
26665,75,7,18225
26666,75,7,18226
26667,75,7,18227
26668,75,7,18228
26669,75,7,18229
26670,75,7,18230
26671,68,7,18231
26672,68,7,18232
26673,68,7,18233
26674,68,7,18234
26675,68,7,18235
26676,68,7,18236
26677,68,7,18237
26678,68,7,18238
26679,69,7,18239
26680,69,7,18240
26681,69,7,18241
26682,31,7,18242
26683,31,7,18243
26684,31,7,18244
26685,32,7,18245
26686,32,7,18246
26687,32,7,18247
26688,32,7,18248
26689,32,7,18249
26690,32,7,18250
26691,32,7,18251
26692,32,7,18252
26693,32,7,18253
26694,32,7,18254
26695,182,7,18255
26696,182,7,18256
26697,182,7,18257
26698,182,7,18258
26699,182,7,18259
26700,182,7,18260
26701,182,7,18261
26702,182,7,18262
26703,182,7,18263
26704,182,7,18264
26705,189,7,18265
26706,189,7,18266
26707,189,7,18267
26708,189,7,18268
26709,189,7,18269
26710,189,7,18270
26711,189,7,18271
26712,189,7,18272
26713,189,7,18273
26714,189,7,18274
26715,193,7,18275
26716,193,7,18276
26717,193,7,18277
26718,193,7,18278
26719,193,7,18279
26720,193,7,18280
26721,193,7,18281
26722,193,7,18282
26723,193,7,18283
26724,187,7,18284
26725,187,7,18285
26726,187,7,18286
26727,194,7,18287
26728,194,7,18288
26729,194,7,18289
26730,194,7,18290
26731,194,7,18291
26732,187,7,18292
26733,190,7,18293
26734,190,7,18294
26735,190,7,18295
26736,190,7,18296
26737,190,7,18297
26738,190,7,18298
26739,190,7,18299
26740,190,7,18300
26741,190,7,18301
26742,190,7,18302
26743,190,7,18303
26744,190,7,18304
26745,190,7,18305
26746,190,7,18306
26747,190,7,18307
26755,108,4,18308
26756,108,4,18309
26757,108,4,18310
26758,108,4,18311
26759,108,4,18312
26760,108,4,18313
26761,108,4,18314
26762,108,4,18315
26763,108,4,18316
26764,108,4,18317
26765,108,4,18318
26766,108,4,18319
26767,17,4,18320
26768,17,4,18321
26769,17,4,18322
26770,17,4,18323
26771,17,4,18324
26772,17,4,18325
26773,17,4,18326
26774,16,4,18327
26775,16,4,18328
26776,16,4,18329
26777,16,4,18330
26778,16,4,18331
26779,18,4,18332
26780,18,4,18333
26781,18,4,18334
26782,18,4,18335
26783,18,4,18336
26784,18,7,18337
26785,18,7,18338
26786,18,7,18339
26787,60,7,18340
26788,60,7,18341
26789,60,7,18342
26790,60,4,18343
26791,60,4,18344
26792,60,4,18345
26793,60,4,18346
26794,60,4,18347
26795,60,7,18348
26796,60,7,18349
26797,60,7,18350
26798,64,7,18351
26799,64,7,18352
26800,63,7,18353
26801,63,7,18354
26802,52,7,18355
26803,52,7,18356
26804,52,7,18357
26805,52,7,18358
26806,52,7,18359
26807,52,7,18360
26808,52,7,18361
26809,52,7,18362
26810,53,7,18363
26811,53,7,18364
26812,53,7,18365
26813,53,7,18366
26814,75,7,18367
26815,75,7,18368
26816,75,7,18369
26817,75,7,18370
26818,75,7,18371
26819,75,7,18372
26820,75,7,18373
26821,75,7,18374
26822,75,7,18375
26823,75,7,18376
26824,75,7,18377
26825,75,7,18378
26826,75,7,18379
26827,75,7,18380
26828,75,7,18381
26829,75,7,18382
26830,75,7,18383
26831,68,7,18384
26832,68,7,18385
26833,68,7,18386
26834,68,7,18387
26835,68,7,18388
26836,68,7,18389
26837,68,7,18390
26838,68,7,18391
26839,68,7,18392
26840,31,7,18393
26841,31,7,18394
26842,31,7,18395
26843,31,7,18396
26844,31,7,18397
26845,31,7,18398
26846,32,7,18399
26847,32,7,18400
26848,32,7,18401
26849,32,7,18402
26850,32,7,18403
26851,32,7,18404
26852,32,7,18405
26853,32,7,18406
26854,32,7,18407
26855,32,7,18408
26856,32,7,18409
26857,182,7,18410
26858,32,7,18411
26859,32,7,18412
26860,182,7,18413
26861,182,7,18414
26862,182,7,18415
26863,182,7,18416
26864,182,7,18417
26865,189,7,18418
26866,189,7,18419
26867,189,7,18420
26868,189,7,18421
26869,189,7,18422
26870,189,7,18423
26871,189,7,18424
26872,189,7,18425
26873,189,7,18426
26874,193,7,18427
26875,193,7,18428
26876,193,7,18429
26877,193,7,18430
26878,193,7,18431
26879,193,7,18432
26880,193,7,18433
26881,193,7,18434
26882,187,7,18435
26883,187,7,18436
26884,187,7,18437
26885,187,7,18438
26886,187,7,18439
26887,187,7,18440
26888,194,7,18441
26889,194,7,18442
26890,194,7,18443
26891,187,7,18444
26892,187,7,18445
26893,187,7,18446
26894,190,7,18447
26895,190,7,18448
26896,190,7,18449
26897,190,7,18450
26898,190,7,18451
26899,190,7,18452
26900,190,7,18453
26901,190,7,18454
26902,190,7,18455
26903,190,7,18456
26904,190,7,18457
26905,190,7,18458
26906,190,7,18459
26907,190,7,18460
26908,190,7,18461
26917,108,4,18462
26918,108,4,18463
26919,108,4,18464
26920,108,4,18465
26921,108,4,18466
26922,108,4,18467
26923,108,4,18468
26924,108,4,18469
26925,108,4,18470
26926,108,4,18471
26927,108,4,18472
26928,108,4,18473
26929,108,4,18474
26930,108,4,18475
26931,17,4,18476
26932,17,4,18477
26933,17,4,18478
26934,17,4,18479
26935,17,4,18480
26936,17,4,18481
26937,16,4,18482
26938,16,4,18483
26939,20,4,18484
26940,20,4,18485
26941,20,4,18486
26942,18,4,18487
26943,18,4,18488
26944,18,7,18489
26945,18,7,18490
26946,18,7,18491
26947,18,7,18492
26948,18,7,18493
26949,18,7,18494
26950,60,7,18495
26951,60,7,18496
26952,60,7,18497
26953,60,4,18498
26954,60,4,18499
26955,60,4,18500
26956,60,7,18501
26957,60,7,18502
26958,64,7,18503
26959,64,7,18504
26960,64,7,18505
26961,64,7,18506
26962,64,7,18507
26963,52,7,18508
26964,52,7,18509
26965,52,7,18510
26966,52,7,18511
26967,52,7,18512
26968,52,7,18513
26969,52,7,18514
26970,52,7,18515
26971,52,7,18516
26972,52,7,18517
26973,52,7,18518
26974,53,7,18519
26975,53,7,18520
26976,75,7,18521
26977,75,7,18522
26978,75,7,18523
26979,75,7,18524
26980,75,7,18525
26981,75,7,18526
26982,75,7,18527
26983,75,7,18528
26984,75,7,18529
26985,75,7,18530
26986,75,7,18531
26987,75,7,18532
26988,75,7,18533
26989,75,7,18534
26990,75,7,18535
26991,75,7,18536
26992,75,7,18537
26993,68,7,18538
26994,68,7,18539
26995,68,7,18540
26996,68,7,18541
26997,68,7,18542
26998,68,7,18543
26999,68,7,18544
27000,68,7,18545
27001,68,7,18546
27002,31,7,18547
27003,31,7,18548
27004,31,7,18549
27005,31,7,18550
27006,31,7,18551
27007,31,7,18552
27008,32,7,18553
27009,32,7,18554
27010,32,7,18555
27011,29,7,18556
27012,32,7,18557
27013,32,7,18558
27014,32,7,18559
27015,32,7,18560
27016,32,7,18561
27017,32,7,18562
27018,32,7,18563
27019,32,7,18564
27020,32,7,18565
27021,32,7,18566
27022,182,7,18567
27023,182,7,18568
27024,182,7,18569
27025,182,7,18570
27026,182,7,18571
27027,189,7,18572
27028,189,7,18573
27029,189,7,18574
27030,189,7,18575
27031,189,7,18576
27032,189,7,18577
27033,189,7,18578
27034,189,7,18579
27035,189,7,18580
27036,193,7,18581
27037,193,7,18582
27038,193,7,18583
27039,193,7,18584
27040,193,7,18585
27041,193,7,18586
27042,193,7,18587
27043,187,7,18588
27044,187,7,18589
27045,187,7,18590
27046,187,7,18591
27047,187,7,18592
27048,187,7,18593
27049,187,7,18594
27050,194,7,18595
27051,194,7,18596
27052,187,7,18597
27053,187,7,18598
27054,187,7,18599
27055,187,7,18600
27056,190,7,18601
27057,190,7,18602
27058,190,7,18603
27059,190,7,18604
27060,190,7,18605
27061,190,7,18606
27062,190,7,18607
27063,190,7,18608
27064,190,7,18609
27065,190,7,18610
27066,190,7,18611
27067,190,7,18612
27068,190,7,18613
27069,190,7,18614
27077,103,4,18615
27078,103,4,18616
27079,103,4,18617
27080,108,4,18618
27081,108,4,18619
27082,108,4,18620
27083,108,4,18621
27084,108,4,18622
27085,108,4,18623
27086,108,4,18624
27087,108,4,18625
27088,108,4,18626
27089,108,4,18627
27090,108,4,18628
27091,108,4,18629
27092,17,4,18630
27093,17,4,18631
27094,17,4,18632
27095,17,4,18633
27096,17,4,18634
27097,17,4,18635
27098,20,7,18636
27099,20,4,18637
27100,20,4,18638
27101,20,7,18639
27102,18,7,18640
27103,18,7,18641
27104,18,7,18642
27105,18,7,18643
27106,18,7,18644
27107,18,7,18645
27108,18,7,18646
27109,18,7,18647
27110,60,7,18648
27111,60,7,18649
27112,60,7,18650
27113,60,7,18651
27114,60,7,18652
27115,64,7,18653
27116,64,7,18654
27117,64,7,18655
27118,64,7,18656
27119,64,7,18657
27120,64,7,18658
27121,64,7,18659
27122,64,7,18660
27123,64,7,18661
27124,52,7,18662
27125,52,7,18663
27126,52,7,18664
27127,52,7,18665
27128,52,7,18666
27129,52,7,18667
27130,52,7,18668
27131,52,7,18669
27132,52,7,18670
27133,53,7,18671
27134,53,7,18672
27135,53,7,18673
27136,53,7,18674
27137,75,7,18675
27138,75,7,18676
27139,75,7,18677
27140,75,7,18678
27141,75,7,18679
27142,75,7,18680
27143,75,7,18681
27144,75,7,18682
27145,75,7,18683
27146,75,7,18684
27147,75,7,18685
27148,75,7,18686
27149,75,7,18687
27150,68,7,18688
27151,75,7,18689
27152,68,7,18690
27153,68,7,18691
27154,68,7,18692
27155,68,7,18693
27156,68,7,18694
27157,68,7,18695
27158,68,7,18696
27159,68,7,18697
27160,31,7,18698
27161,31,7,18699
27162,31,7,18700
27163,31,7,18701
27164,31,7,18702
27165,31,7,18703
27166,31,7,18704
27167,31,7,18705
27168,32,7,18706
27169,32,7,18707
27170,29,7,18708
27171,29,7,18709
27172,29,7,18710
27173,32,7,18711
27174,32,7,18712
27175,32,7,18713
27176,32,7,18714
27177,32,7,18715
27178,32,7,18716
27179,32,7,18717
27180,32,7,18718
27181,182,7,18719
27182,182,7,18720
27183,182,7,18721
27184,182,7,18722
27185,182,7,18723
27186,34,7,18724
27187,189,7,18725
27188,189,7,18726
27189,189,7,18727
27190,189,7,18728
27191,189,7,18729
27192,189,7,18730
27193,189,7,18731
27194,189,7,18732
27195,189,7,18733
27196,193,7,18734
27197,193,7,18735
27198,193,7,18736
27199,193,7,18737
27200,193,7,18738
27201,193,7,18739
27202,193,7,18740
27203,193,7,18741
27204,187,7,18742
27205,187,7,18743
27206,187,7,18744
27207,187,7,18745
27208,187,7,18746
27209,187,7,18747
27210,187,7,18748
27211,187,7,18749
27212,187,7,18750
27213,187,7,18751
27214,187,7,18752
27215,187,7,18753
27216,190,7,18754
27217,190,7,18755
27218,190,7,18756
27219,190,7,18757
27220,190,7,18758
27221,190,7,18759
27222,190,7,18760
27223,190,7,18761
27224,190,7,18762
27225,190,7,18763
27226,190,7,18764
27227,190,7,18765
27228,190,7,18766
27229,190,7,18767
27234,103,4,18768
27235,103,4,18769
27236,103,4,18770
27237,103,4,18771
27238,108,4,18772
27239,108,4,18773
27240,108,4,18774
27241,108,4,18775
27242,108,4,18776
27243,108,4,18777
27244,108,4,18778
27245,108,4,18779
27246,108,4,18780
27247,108,4,18781
27248,108,4,18782
27249,108,4,18783
27250,108,4,18784
27251,17,4,18785
27252,17,4,18786
27253,17,4,18787
27254,17,7,18788
27255,17,7,18789
27256,20,7,18790
27257,20,7,18791
27258,20,7,18792
27259,20,7,18793
27260,20,7,18794
27261,18,7,18795
27262,18,7,18796
27263,18,7,18797
27264,18,7,18798
27265,18,7,18799
27266,18,7,18800
27267,18,7,18801
27268,18,7,18802
27269,60,7,18803
27270,60,7,18804
27271,60,7,18805
27272,60,7,18806
27273,64,7,18807
27274,64,7,18808
27275,64,7,18809
27276,64,7,18810
27277,64,7,18811
27278,64,7,18812
27279,64,7,18813
27280,52,7,18814
27281,52,7,18815
27282,52,7,18816
27283,52,7,18817
27284,52,7,18818
27285,52,7,18819
27286,52,7,18820
27287,52,7,18821
27288,52,7,18822
27289,52,7,18823
27290,52,7,18824
27291,53,7,18825
27292,53,7,18826
27293,53,7,18827
27294,53,7,18828
27295,45,7,18829
27296,75,7,18830
27297,75,7,18831
27298,75,7,18832
27299,75,7,18833
27300,75,7,18834
27301,75,7,18835
27302,75,7,18836
27303,75,7,18837
27304,43,7,18838
27305,75,7,18839
27306,75,7,18840
27307,75,7,18841
27308,75,7,18842
27309,68,7,18843
27310,68,7,18844
27311,68,7,18845
