NUTS2,name,area_2020_f455,area_2020_ref,area_2030_ref,area_2030_f455,f455_change,ref_change,area,perc_f455_change,perc_ref_change,diff_2020
LU00,WoodlandForest_multi,26.281,26.281,28.04937890625,0,-26.281,1.7683789062499997,262.0307274164602,-0.10029739740496207,0.006748746315692264,0
SK01,WoodlandForest_multi,26.1318515625,26.1318515625,27.6557890625,0,-26.1318515625,1.5239374999999988,205.60835922637023,-0.12709527793920777,0.007411846024811557,0
UKD2,WoodlandForest_multi,15.5339423828125,15.5339423828125,17.0450546875,0,-15.5339423828125,1.511112304687499,242.36774837645874,-0.06409244830167889,0.006234791199777775,0
NL31,WoodlandForest_multi,16.526640625,16.526640625,18.012662109375,6.49334228515625,-10.03329833984375,1.4860214843750015,144.30810504276914,-0.06952692183762058,0.01029756079143707,0
DE21,WoodlandForest_prod,560.910875,560.910875,562.33275,713.929125,153.01824999999997,1.421875,1734.999647988792,0.08819497466606313,8.195246619492025e-4,0
DEA3,WoodlandForest_prod,35.87458203125,35.87458203125,37.26966796875,102.3999140625,66.52533203125,1.3950859374999993,695.9364104553061,0.09559110722160202,0.002004616968649887,0
NL34,WoodlandForest_multi,0.6294892578125,0.6294892578125,1.97197265625,0.6294892578125,0,1.3424833984375,183.02915667519846,0,0.007334806228823183,0
UKD5,WoodlandForest_multi,3.18378466796875,3.18378466796875,4.28981103515625,0.01579450607299805,-3.1679901618957516,1.1060263671875,69.90274101972345,-0.04531997051448791,0.01582236048333825,0
ES13,WoodlandForest_prod,250.238484375,250.238484375,251.332234375,260.87784375,10.639359374999998,1.09375,563.6393306945384,0.018876183395310196,0.0019405139784199204,0
GR23,WoodlandForest_prod,181.08221875,181.08221875,182.14975,290.899,109.81678124999999,1.0675312500000018,1136.8298210372668,0.09659913842671801,9.390422649416115e-4,0
ES21,WoodlandForest_prod,353.4711875,353.4711875,354.51640625,369.66184375,16.190656250000018,1.0452187500000036,751.2783472646387,0.02155080910949885,0.0013912536595864704,0
UKK1,WoodlandForest_prod,4.30441748046875,4.30441748046875,5.311732421875,67.7183828125,63.413965332031246,1.0073149414062499,778.082905520206,0.08150026800760302,0.0012946113251682161,0
UKJ4,WoodlandForest_prod,27.636900390625,27.636900390625,28.5032109375,29.676671875,2.0397714843749988,0.866310546874999,385.27387546819983,0.005294341543132633,0.002248557719679863,0
DE60,WoodlandForest_multi,12.55760546875,12.55760546875,13.4163828125,0,-12.55760546875,0.8587773437500008,74.95826642009081,-0.1675279601368186,0.011456739660134744,0
IT40,WoodlandForest_prod,34.183453125,34.183453125,35.03263671875,322.2756875,288.092234375,0.8491835937499985,2219.388932654713,0.12980700684597885,3.826204507266111e-4,0
NL23,WoodlandForest_multi,8.4888896484375,8.4888896484375,9.2936162109375,0,-8.4888896484375,0.8047265625000009,147.76996823137043,-0.05744665001988796,0.005445805884183466,0
IT32,WoodlandForest_prod,7.457792162895201e-4,7.457792162895201e-4,0.7805140380859374,272.04684375,272.0460979707837,0.779768258869648,1824.307132065905,0.14912297013426123,4.274325551677326e-4,0
ES23,WoodlandForest_multi,281.08959375,281.08959375,281.83225,187.048984375,-94.040609375,0.7426562499999818,530.5767698305239,-0.17724222906524598,0.0013997149747758464,0
UKM1,WoodlandForest_prod,83.10209375,83.10209375,83.735109375,83.735109375,0.6330156249999987,0.6330156249999987,750.6862796843064,8.432492269156792e-4,8.432492269156792e-4,0
DEA1,WoodlandForest_prod,49.84890625,49.84890625,50.46925,88.662015625,38.813109374999996,0.6203437500000035,533.2729830994093,0.07278281594056436,0.0011632761637286302,0
UKE3,WoodlandForest_prod,0,0,0.5847315063476562,8.7358291015625,8.7358291015625,0.5847315063476562,159.7839334802058,0.05467276284473684,0.003659513779713612,0
ES12,WoodlandForest_multi,76.7174453125,76.7174453125,77.299234375,23.69977734375,-53.017667968750004,0.5817890624999933,1136.8259525094961,-0.046636574272179224,5.117661689687133e-4,0
DE92,WoodlandForest_multi,77.0227890625,77.0227890625,77.5946875,0,-77.0227890625,0.5718984375000105,909.1651083077912,-0.08471815334605262,6.290369397968564e-4,0
UKD4,WoodlandForest_multi,16.3172919921875,16.3172919921875,16.8734609375,0.23610592651367188,-16.081186065673826,0.5561689453124998,315.13018175443784,-0.05103029476943258,0.0017648863152875947,0
ES22,WoodlandForest_prod,397.42321875,397.42321875,397.96934375,471.4270625,74.00384374999999,0.5461250000000177,1095.4376512128017,0.06755641790116255,4.985450330243638e-4,0
UKI1,WoodlandForest_prod,3.510204345703125,3.510204345703125,4.000461181640625,4.000461181640625,0.4902568359374997,0.4902568359374997,33.045330800694245,0.014835888280083429,0.014835888280083429,0
IT20,WoodlandForest_prod,39.54990234375,39.54990234375,39.9999375,357.13190625,317.58200390625,0.4500351562500029,2344.307399261442,0.13546943715926593,1.91969345142955e-4,0
DE30,WoodlandForest_prod,28.915037109375,28.915037109375,29.351634765625,32.346140625,3.431103515624997,0.4365976562500009,88.96265323660873,0.038567909013454145,0.004907651023950554,0
GR22,WoodlandForest_prod,3.98071337890625,3.98071337890625,4.40826904296875,5.20743017578125,1.2267167968749995,0.4275556640625,231.16337042230077,0.005306709253433933,0.0018495822382301314,0
NL22,WoodlandForest_prod,69.3488984375,69.3488984375,69.77071875,92.680390625,23.331492187500004,0.42182031250000307,517.0972389700569,0.04512012524756691,8.157465960177541e-4,0
UKC1,WoodlandForest_prod,3.36655419921875,3.36655419921875,3.772984619140625,23.787501953125,20.420947753906248,0.4064304199218749,311.2997570260509,0.0655989839150351,0.001305591831502339,0
UKD4,WoodlandForest_prod,0,0,0.40564315795898437,17.08273046875,17.08273046875,0.40564315795898437,315.13018175443784,0.054208487342102804,0.0012872240789524815,0
ES22,WoodlandForest_multi,91.548203125,91.548203125,91.919734375,18.2739609375,-73.2742421875,0.37153125000000387,1095.4376512128017,-0.06689038130684592,3.391623882825893e-4,0
UKD2,WoodlandForest_prod,0,0,0.29906607055664064,17.34412109375,17.34412109375,0.29906607055664064,242.36774837645874,0.07156117598126203,0.0012339350947474868,0
DE50,WoodlandForest_multi,5.517912109375,5.517912109375,5.8136396484375,0,-5.517912109375,0.2957275390625007,39.88560764447609,-0.13834343852949163,0.00741439222133694,0
UKH3,WoodlandForest_prod,5.5251865234375,5.5251865234375,5.8139833984375,19.6084375,14.0832509765625,0.28879687500000006,375.92424957058785,0.0374630021677228,7.682315661463394e-4,0
ES21,WoodlandForest_multi,24.177501953125,24.177501953125,24.4567109375,8.4693125,-15.708189453125,0.27920898437499986,751.2783472646387,-0.020908614643717092,3.7164519034999974e-4,0
NL21,WoodlandForest_prod,41.574328125,41.574328125,41.84976171875,42.82979296875,1.2554648437499978,0.27543359375000165,342.9807162981575,0.003660453151128783,8.030585413745644e-4,0
NL11,WoodlandForest_multi,2.67038671875,2.67038671875,2.902058837890625,0.3598646545410156,-2.3105220642089845,0.23167211914062502,242.10789850124362,-0.009543356819468309,9.568961631354418e-4,0
ES53,WoodlandForest_multi,67.18675,67.18675,67.3974765625,20.67970703125,-46.50704296875,0.21072656249999966,512.1028962955085,-0.09081581710468038,4.114926199878395e-4,0
DEA3,WoodlandForest_multi,64.47574609375,64.47574609375,64.68441015625,0,-64.47574609375,0.2086640624999916,695.9364104553061,-0.09264603076532194,2.9983208144473457e-4,0
PL0B,WoodlandForest_multi,18.456748046875,18.456748046875,18.66366796875,0,-18.456748046875,0.2069199218750022,1817.9047603061747,-0.010152758521720621,1.1382330163443347e-4,0
BG04,WoodlandForest_prod,36.0154453125,36.0154453125,36.19423046875,83.570640625,47.5551953125,0.1787851562500009,2086.1886981927178,0.02279525114564059,8.56994175094918e-5,0
DE21,WoodlandForest_multi,151.315609375,151.315609375,151.447,0,-151.315609375,0.13139062499999454,1734.999647988792,-0.08721362540355829,7.572948222341271e-5,0
GR23,WoodlandForest_multi,159.2113125,159.2113125,159.342515625,50.70950390625,-108.50180859374998,0.1312031250000132,1136.8298210372668,-0.09544243701731074,1.154114033359019e-4,0
AT11,WoodlandForest_prod,132.45090625,132.45090625,132.552125,137.1938125,4.742906250000004,0.10121874999998681,396.4497763425019,0.011963447914528524,2.553129199208872e-4,0
NL13,WoodlandForest_multi,4.09880859375,4.09880859375,4.1956123046875,1.9011419677734376,-2.197666625976563,0.09680371093749951,269.9944974914932,-0.008139671905890622,3.5853956964641305e-4,0
FI16,WoodlandForest_multi,0,0,0.08115164947509766,0,0,0.08115164947509766,957.698895564231,0,8.473607921129213e-5,0
DE22,WoodlandForest_prod,181.151390625,181.151390625,181.231984375,198.91571875,17.76432812499999,0.08059374999999136,1032.454499294613,0.01720591865030064,7.806034072693189e-5,0
NL42,WoodlandForest_multi,1.15986962890625,1.15986962890625,1.2211629638671875,2.643734375,1.4838647460937502,0.06129333496093747,222.9894710851142,0.00665441618778209,2.748709823054473e-4,0
AT13,WoodlandForest_multi,14.873130859375,14.873130859375,14.91410546875,0,-14.873130859375,0.040974609375000526,41.48283883248012,-0.3585369583657731,9.877484407580692e-4,0
NL21,WoodlandForest_multi,0.9477578735351563,0.9477578735351563,0.9883108520507813,0,-0.9477578735351563,0.040552978515625004,342.9807162981575,-0.002763297842993768,1.1823690542523615e-4,0
LU00,WoodlandForest_prod,77.168515625,77.168515625,77.20625,105.255625,28.087109374999997,0.03773437499999943,262.0307274164602,0.10719013625588869,1.4400744283713744e-4,0
ES23,WoodlandForest_prod,4.24084423828125,4.24084423828125,4.26840771484375,98.74690625,94.50606201171874,0.027563476562500355,530.5767698305239,0.17811948691591933,5.1950025198624216e-5,0
SK01,WoodlandForest_prod,0.8227416381835938,0.8227416381835938,0.8470442504882812,28.152140625,27.329398986816408,0.024302612304687443,205.60835922637023,0.1329196881374232,1.1819856155717292e-4,0
UKH1,WoodlandForest_prod,0,0,0.011664762496948242,40.7262890625,40.7262890625,0.011664762496948242,1286.556416884916,0.031655268690905,9.066654476911033e-6,0
ITA0,WoodlandForest_prod,0,0,0.010623528480529785,0.15112045288085937,0.15112045288085937,0.010623528480529785,2571.0784740276513,5.877706744754696e-5,4.131934745611943e-6,0
ES24,WoodlandForest_prod,67.8425,67.8425,67.8434140625,393.11675,325.27425000000005,9.140625000014779e-4,4972.604331278857,0.06541325798916839,1.8381967257113313e-7,0
AT13,WoodlandForest_prod,0,0,0,14.91410546875,14.91410546875,0,41.48283883248012,0.35952470680653115,0,0
BE10,WoodlandForest_multi,0,0,0,0,0,0,16.47115447239963,0,0,0
BE21,WoodlandForest_multi,0,0,0,0,0,0,290.8212647301364,0,0,0
BE22,WoodlandForest_multi,0,0,0,0.04802878570556641,0.04802878570556641,0,245.20133206638232,1.9587489717455442e-4,0,0
BE24,WoodlandForest_multi,0,0,0,0,0,0,214.4737587728794,0,0,0
BE31,WoodlandForest_multi,0,0,0,0,0,0,111.10786790465852,0,0,0
CY00,WoodlandForest_prod,0.004564663410186767,0.004564663410186767,0.004564663410186767,9.12932693958282e-4,-0.0036517307162284855,0,988.8188451291774,-3.693022978087994e-6,0,0
DE50,WoodlandForest_prod,0,0,0,5.8136396484375,5.8136396484375,0,39.88560764447609,0.14575783075082857,0,0
DE94,WoodlandForest_prod,4.4357685546875,4.4357685546875,4.4357685546875,119.238484375,114.8027158203125,0,1504.7487974013268,0.07629360861997342,0,0
DEE2,WoodlandForest_prod,0,0,0,59.57306640625,59.57306640625,0,444.9630054006433,0.13388318957575046,0,0
ES30,WoodlandForest_prod,0,0,0,278.4014375,278.4014375,0,853.2299919818281,0.3262911994611757,0,0
ES42,WoodlandForest_prod,0,0,0,514.477,514.477,0,8421.895111701288,0.06108803222747233,0,0
ES43,WoodlandForest_prod,28.758359375,28.758359375,28.758359375,125.9538984375,97.1955390625,0,4514.750362432384,0.021528441499506206,0,0
ES52,WoodlandForest_prod,0,0,0,163.145859375,163.145859375,0,2428.192377540238,0.06718819352372193,0,0
ES62,WoodlandForest_multi,402.57515625,402.57515625,402.57515625,280.00321875,-122.57193750000005,0,1190.031470788312,-0.10299890423805749,0,0
ES62,WoodlandForest_prod,0,0,0,122.5719296875,122.5719296875,0,1190.031470788312,0.10299889767310502,0,0
ES63,WoodlandForest_multi,0,0,0,0,0,0,3.526090797179741,0,0,0
ES63,WoodlandForest_prod,0,0,0,0,0,0,3.526090797179741,0,0,0
FR10,WoodlandForest_prod,0,0,0,303.51696875,303.51696875,0,1231.0347095461634,0.24655435496363493,0,0
FR22,WoodlandForest_prod,0,0,0,263.55490625,263.55490625,0,1986.3052269937566,0.13268600548813256,0,0
FR23,WoodlandForest_prod,2.0199749755859373,2.0199749755859373,2.0199749755859373,240.189703125,238.16972814941406,0,1266.0254439248276,0.18812396645920473,0,0
FR25,WoodlandForest_prod,0,0,0,187.203640625,187.203640625,0,1831.3379872867695,0.1022223324829038,0,0
FR51,WoodlandForest_prod,0,0,0,523.08284375,523.08284375,0,3349.361671708422,0.15617389073518273,0,0
FR83,WoodlandForest_prod,0,0,0,190.812453125,190.812453125,0,877.144641857823,0.217538184718147,0,0
GR41,WoodlandForest_prod,4.0992607421875,4.0992607421875,4.0992607421875,27.304140625,23.2048798828125,0,393.4758542989957,0.05897408857311864,0,0
HU01,WoodlandForest_prod,0,0,0,200.518734375,200.518734375,0,691.2665633031656,0.29007440113526717,0,0
IT11,WoodlandForest_prod,35.8215234375,35.8215234375,35.8215234375,64.78677734375,28.965253906250005,0,2547.1806547030765,0.01137149571734105,0,0
IT12,WoodlandForest_prod,0,0,0,7.9960224609375,7.9960224609375,0,327.7372521548094,0.024397661261773538,0,0
IT13,WoodlandForest_prod,5.49409423828125,5.49409423828125,5.49409423828125,56.2329609375,50.738866699218754,0,544.5966869950857,0.09316778436383805,0,0
IT71,WoodlandForest_prod,0.9730348510742187,0.9730348510742187,0.9730348510742187,13.5354501953125,12.56241534423828,0,1078.3895651894165,0.011649236741299257,0,0
IT72,WoodlandForest_prod,0,0,0,21.429880859375,21.429880859375,0,443.800184211131,0.048287228400923934,0,0
IT91,WoodlandForest_prod,0,0,0,4.63754931640625,4.63754931640625,0,1935.7279543015661,0.002395765017548415,0,0
ITB0,WoodlandForest_prod,0,0,0,0,0,0,2422.881950289815,0,0,0
MT00,WoodlandForest_multi,0,0,0,0,0,0,31.561768799174494,0,0,0
MT00,WoodlandForest_prod,0,0,0,0,0,0,31.561768799174494,0,0,0
NL11,WoodlandForest_prod,0,0,0,2.31049853515625,2.31049853515625,0,242.10789850124362,0.009543259635308353,0,0
NL12,WoodlandForest_prod,0,0,0,0.006896355152130127,0.006896355152130127,0,356.560146333928,1.9341351586925555e-5,0,0
NL13,WoodlandForest_prod,4.14929541015625,4.14929541015625,4.14929541015625,6.37567626953125,2.2263808593750003,0,269.9944974914932,0.008246023085878436,0,0
NL23,WoodlandForest_prod,27.014880859375,27.014880859375,27.014880859375,35.50376953125,8.488888671875,0,147.76996823137043,0.05744664341122105,0,0
NL32,WoodlandForest_prod,0,0,0,9.3660888671875,9.3660888671875,0,285.2325523499842,0.03283667586333268,0,0
PT15,WoodlandForest_prod,0,0,0,75.98921875,75.98921875,0,555.6430670689308,0.13675905136520508,0,0
SE01,WoodlandForest_multi,8.8717255859375,8.8717255859375,8.8717255859375,2.30213330078125,-6.569592285156251,0,668.660795226652,-0.009824999958206604,0,0
SE02,WoodlandForest_multi,0.06155301666259766,0.06155301666259766,0.06155301666259766,0.06155301666259766,0,0,4122.597240153975,0,0,0
UKD1,WoodlandForest_prod,3.5140654296875,3.5140654296875,3.5140654296875,71.5262265625,68.0121611328125,0,703.758872548613,0.0966412840899771,0,0
UKD5,WoodlandForest_prod,0,0,0,4.2740166015625,4.2740166015625,0,69.90274101972345,0.061142332034684624,0,0
UKF2,WoodlandForest_prod,0,0,0,20.2719140625,20.2719140625,0,505.8675510954066,0.04007356079393342,0,0
UKF3,WoodlandForest_prod,0,0,0,15.90405078125,15.90405078125,0,607.4201049061585,0.026182950898056046,0,0
UKG3,WoodlandForest_prod,0,0,0,6.3570361328125,6.3570361328125,0,92.54100626730283,0.06869426202747708,0,0
UKJ2,WoodlandForest_multi,0,0,0,0,0,0,557.9324758864632,0,0,0
UKM1,WoodlandForest_multi,0,0,0,0,0,0,750.6862796843064,0,0,0
NL12,WoodlandForest_multi,0.039587787628173825,0.039587787628173825,0.039585983276367184,0.032689628601074217,-0.006898159027099608,-1.8043518066404585e-6,356.560146333928,-1.934641069122543e-5,-5.060441625886689e-9,0
UKG3,WoodlandForest_multi,6.3571044921875,6.3571044921875,6.3570361328125,0,-6.3571044921875,-6.835937500060396e-5,92.54100626730283,-0.06869500072027672,-7.386927996346753e-7,0
NL31,WoodlandForest_prod,0.709893310546875,0.709893310546875,0.7096659545898437,11.010875,10.300981689453126,-2.273559570312722e-4,144.30810504276914,0.07138186511700216,-1.575489865686268e-6,0
DE30,WoodlandForest_multi,3.025310546875,3.025310546875,3.02482275390625,0,-3.025310546875,-4.877929687499005e-4,88.96265323660873,-0.0340065233759245,-5.483120736659532e-6,0
UKM2,WoodlandForest_multi,1.144222900390625,1.144222900390625,1.1437083740234375,0.01581484603881836,-1.1284080543518067,-5.145263671875178e-4,1874.4923035368859,-6.019806281533778e-4,-2.744883861175016e-7,0
SE09,WoodlandForest_multi,47.51476171875,47.51476171875,47.51383203125,47.1171953125,-0.39756640625000017,-9.296875000046612e-4,3545.133632646737,-1.1214426519464762e-4,-2.6224328793794214e-7,0
UKF2,WoodlandForest_multi,20.27341796875,20.27341796875,20.2719140625,0,-20.27341796875,-0.0015039062500008527,505.8675510954066,-0.04007653371885565,-2.9729249222336777e-6,0
DED3,WoodlandForest_multi,73.448421875,73.448421875,73.446875,0,-73.448421875,-0.0015468749999882903,439.8885438196965,-0.16697052675485308,-3.5165157668264496e-6,0
UKF3,WoodlandForest_multi,16.8223046875,16.8223046875,16.82026171875,0.91621044921875,-15.90609423828125,-0.00204296875000054,607.4201049061585,-0.026186315055769536,-3.3633538526291656e-6,0
DE22,WoodlandForest_multi,16.63879296875,16.63879296875,16.632505859375,0,-16.63879296875,-0.006287109374998323,1032.454499294613,-0.016115763919976957,-6.08947840248046e-6,0
UKG2,WoodlandForest_prod,10.405498046875,10.405498046875,10.3981982421875,52.677609375,42.27211132812501,-0.007299804687500355,647.3667889183357,0.06529854798198115,-1.1276149491229483e-5,0
FI20,WoodlandForest_multi,0.008074775695800781,0.008074775695800781,0,0,-0.008074775695800781,-0.008074775695800781,146.74980998439804,-5.502409643092052e-5,-5.502409643092052e-5,0
BE10,WoodlandForest_prod,1.4457183837890626,1.4457183837890626,1.4374976806640625,1.4374976806640625,-0.008220703125000117,-0.008220703125000117,16.47115447239963,-4.990969600081997e-4,-4.990969600081997e-4,0
GR41,WoodlandForest_multi,24.12823046875,24.12823046875,24.119630859375,0.914749267578125,-23.213481201171877,-0.008599609375000483,393.4758542989957,-0.05899594841093436,-2.1855494513942358e-5,0
DEA2,WoodlandForest_multi,61.42844921875,61.42844921875,61.41865625,0.001090918064117432,-61.42735830068589,-0.00979296875000557,741.8053332934537,-0.08280792216464909,-1.3201534567737506e-5,0
FI20,WoodlandForest_prod,1.7585357666015624,1.7585357666015624,1.7461884765625,1.7461884765625,-0.01234729003906243,-0.01234729003906243,146.74980998439804,-8.413837156160647e-5,-8.413837156160647e-5,0
CY00,WoodlandForest_multi,35.67858984375,35.67858984375,35.6583671875,35.8088359375,0.13024609375000296,-0.02022265624999875,988.8188451291774,1.3171886275386253e-4,-2.0451325689850602e-5,0
UKJ3,WoodlandForest_multi,13.89186328125,13.89186328125,13.8678544921875,0,-13.89186328125,-0.024008789062499147,429.0824693143895,-0.03237574190212699,-5.5953786927864124e-5,0
UKG2,WoodlandForest_multi,42.30712890625,42.30712890625,42.27941015625,0,-42.30712890625,-0.027718749999998238,647.3667889183357,-0.06535264031220943,-4.281768925204304e-5,0
DEE2,WoodlandForest_multi,59.60230859375,59.60230859375,59.57306640625,0,-59.60230859375,-0.02924218750000307,444.9630054006433,-0.13394890782006533,-6.571824431488073e-5,0
NL42,WoodlandForest_prod,17.8517890625,17.8517890625,17.819111328125,16.3965390625,-1.4552499999999995,-0.032677734374999545,222.9894710851142,-0.006526092881957357,-1.465438444962569e-4,0
ES30,WoodlandForest_multi,316.20965625,316.20965625,316.1766875,38.14149609375,-278.06816015625003,-0.032968750000009095,853.2299919818281,-0.32590059277026945,-3.86399333237588e-5,0
UKE3,WoodlandForest_multi,9.6369765625,9.6369765625,9.587978515625,1.4630513916015624,-8.173925170898437,-0.04899804687499909,159.7839334802058,-0.05115611434056373,-3.066519005245857e-4,0
BE31,WoodlandForest_prod,9.9782734375,9.9782734375,9.923232421875,9.923232421875,-0.055041015625000966,-0.055041015625000966,111.10786790465852,-4.953836003066099e-4,-4.953836003066099e-4,0
UKG1,WoodlandForest_multi,32.8317109375,32.8317109375,32.76813671875,0,-32.8317109375,-0.06357421874999858,605.0143026197915,-0.05426600791970433,-1.0507886916840454e-4,0
DED3,WoodlandForest_prod,0.32251422119140627,0.32251422119140627,0.25796209716796875,73.7048359375,73.38232171630858,-0.06455212402343752,439.8885438196965,0.1668202610577348,-1.4674654507460062e-4,0
BE24,WoodlandForest_prod,19.115380859375,19.115380859375,19.045533203125,19.045533203125,-0.06984765625000122,-0.06984765625000122,214.4737587728794,-3.256699404609567e-4,-3.256699404609567e-4,0
UKH1,WoodlandForest_multi,44.1398671875,44.1398671875,44.0555390625,3.3409150390625,-40.7989521484375,-0.08432812499999898,1286.556416884916,-0.031711747431350315,-6.554560988796672e-5,0
SE01,WoodlandForest_prod,102.2120859375,102.2120859375,102.12165625,108.69125,6.47916406249999,-0.09042968750000568,668.660795226652,0.009689762146595997,-1.3524000232338022e-4,0
AT11,WoodlandForest_multi,4.96624609375,4.96624609375,4.8574697265625,0,-4.96624609375,-0.10877636718749972,396.4497763425019,-0.012526797567063194,-2.74376159802712e-4,0
BE33,WoodlandForest_multi,49.23821875,49.23821875,49.1167421875,0,-49.23821875,-0.12147656249999983,389.5835591284257,-0.12638679840636882,-3.118113166062925e-4,0
DE92,WoodlandForest_prod,114.623234375,114.623234375,114.483625,192.028046875,77.4048125,-0.13960937499999204,909.1651083077912,0.08513834483163554,-1.5355777924632837e-4,0
BE33,WoodlandForest_prod,91.13815625,91.13815625,90.979,140.095734375,48.95757812500001,-0.15915624999999523,389.5835591284257,0.12566643786130927,-4.085291749889517e-4,0
UKJ3,WoodlandForest_prod,23.661658203125,23.661658203125,23.4740078125,37.4064375,13.744779296875002,-0.18765039062500222,429.0824693143895,0.03203295468779494,-4.3732942742881074e-4,0
UKG1,WoodlandForest_prod,27.06876953125,27.06876953125,26.878740234375,59.646875,32.57810546875,-0.1900292968749966,605.0143026197915,0.05384683523626222,-3.140905860442385e-4,0
DEA4,WoodlandForest_prod,70.872234375,70.872234375,70.6650703125,128.8946484375,58.02241406249999,-0.20716406249999864,654.9544150240902,0.0885900037186036,-3.1630302468054795e-4,0
DE60,WoodlandForest_prod,0.30275555419921873,0.30275555419921873,0.06052456283569336,13.3037373046875,13.00098175048828,-0.24223099136352538,74.95826642009081,0.1734429352678262,-0.0032315447372539695,0
ES53,WoodlandForest_prod,0.24561167907714843,0.24561167907714843,0,46.71776953125,46.47215785217285,-0.24561167907714843,512.1028962955085,0.09074769580165806,-4.796139230101492e-4,0
UKD1,WoodlandForest_multi,68.195109375,68.195109375,67.91915625,0.022494499206542968,-68.17261487579346,-0.2759531250000009,703.758872548613,-0.09686927942934652,-3.921131736508787e-4,0
BE22,WoodlandForest_prod,35.704265625,35.704265625,35.41421875,35.3661875,-0.33807812499999557,-0.2900468749999945,245.20133206638232,-0.001378777685059513,-0.0011828927377991213,0
UKH3,WoodlandForest_multi,14.2508955078125,14.2508955078125,13.958169921875,0.16371572875976562,-14.087179779052734,-0.2927255859375002,375.92424957058785,-0.037473453216025014,-7.786823709081707e-4,0
UKM2,WoodlandForest_prod,314.196,314.196,313.87103125,314.9989375,0.8029374999999845,-0.3249687500000391,1874.4923035368859,4.2834931809800547e-4,-1.7336360858183936e-4,0
GR22,WoodlandForest_multi,10.6986103515625,10.6986103515625,10.3423173828125,9.5451240234375,-1.153486328125,-0.35629296875000094,231.16337042230077,-0.004989918281679981,-0.0015413037459140139,0
UKI1,WoodlandForest_multi,0.49025701904296876,0.49025701904296876,0,0,-0.49025701904296876,-0.49025701904296876,33.045330800694245,-0.0148358938211225,-0.0148358938211225,0
UKJ2,WoodlandForest_prod,52.26073828125,52.26073828125,51.73583984375,53.07975,0.8190117187499979,-0.5248984374999992,557.9324758864632,0.001467940573720364,-9.407920495504796e-4,0
PL0B,WoodlandForest_prod,495.2244375,495.2244375,494.6793125,530.768125,35.54368750000003,-0.5451250000000414,1817.9047603061747,0.019552007495713748,-2.998644438932161e-4,0
SE02,WoodlandForest_prod,1819.385625,1819.385625,1818.835375,1816.226875,-3.158749999999827,-0.5502499999997781,4122.597240153975,-7.662038797371948e-4,-1.3347168494665435e-4,0
SE04,WoodlandForest_multi,33.955390625,33.955390625,33.3729296875,1.759958740234375,-32.195431884765625,-0.5824609375000023,1436.8032329931045,-0.02240768335250547,-4.0538671136383615e-4,0
FI16,WoodlandForest_prod,208.1120625,208.1120625,207.501296875,207.567953125,-0.544109375000005,-0.6107656249999991,957.698895564231,-5.681424271450594e-4,-6.37742851984981e-4,0
UKC1,WoodlandForest_multi,24.764619140625,24.764619140625,24.118126953125,4.1331279296875,-20.6314912109375,-0.6464921875000016,311.2997570260509,-0.06627532063640824,-0.0020767513398537614,0
UKD3,WoodlandForest_multi,7.743146484375,7.743146484375,7.01110400390625,0,-7.743146484375,-0.73204248046875,131.68495709811555,-0.05880053921880958,-0.0055590440745887275,0
UKJ4,WoodlandForest_multi,1.8415948486328124,1.8415948486328124,0.92919189453125,0,-1.8415948486328124,-0.9124029541015625,385.27387546819983,-0.004779962945566539,-0.0023681931534879565,0
UKK1,WoodlandForest_multi,63.5882109375,63.5882109375,62.4066484375,0,-63.5882109375,-1.1815624999999983,778.082905520206,-0.08172421021765872,-0.0015185560453998617,0
SE04,WoodlandForest_prod,466.73725,466.73725,465.46746875,497.91309375,31.175843749999956,-1.269781249999994,1436.8032329931045,0.021698060690645435,-8.837544493513037e-4,0
FR23,WoodlandForest_multi,239.31146875,239.31146875,237.914953125,0,-239.31146875,-1.396515624999978,1266.0254439248276,-0.1890257971499422,-0.0011030707413514655,0
UKF1,WoodlandForest_multi,39.93854296875,39.93854296875,38.09428515625,0.18882656860351563,-39.74971640014648,-1.8442578124999969,492.8559925300631,-0.08065178673407698,-0.003741981106960978,0
UKE4,WoodlandForest_multi,11.6978818359375,11.6978818359375,9.686078125,0.002847192525863647,-11.695034643411637,-2.0118037109374995,208.89054425221948,-0.05598642430310665,-0.009630898890800913,0
DEF0,WoodlandForest_prod,3.252656005859375,3.252656005859375,0.7737417602539063,154.15878125,150.90612524414064,-2.478914245605469,1571.457684379103,0.09602939152877349,-0.0015774616588450552,0
UKL2,WoodlandForest_multi,8.329513671875,8.329513671875,5.72425146484375,0,-8.329513671875,-2.6052622070312506,788.8367919854272,-0.010559235771585154,-0.003302663153520075,0
DE12,WoodlandForest_multi,2.970859130859375,2.970859130859375,0.16855192565917967,0,-2.970859130859375,-2.802307205200195,694.8052301159785,-0.004275815728047229,-0.004033226987557977,0
NL41,WoodlandForest_prod,55.3402421875,55.3402421875,51.87337890625,55.5916875,0.251445312499996,-3.4668632812500064,506.88136571333945,4.960634371439841e-4,-0.006839595052722156,0
BE34,WoodlandForest_multi,125.3773828125,125.3773828125,121.5843125,75.644109375,-49.7332734375,-3.7930703125000065,450.62392640989907,-0.11036536349439498,-0.00841737442287903,0
IT92,WoodlandForest_prod,63.35866796875,63.35866796875,59.4023203125,85.517375,22.158707031250003,-3.9563476562499957,999.1368526474048,0.022177849783576953,-0.003959765517373214,0
