PUID,WoodlandForest,HeathlandShrub,Grassland,Pasture,SparseVeg,Cropland,Urban,Wetlands,RiversLakes,MarineTransitional,area,Status
47729,1437.3021240234375,0,223.42347717285156,0,105,557.29168701171875,0,0,0,0,1e+08,N2K
47730,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47731,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47732,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47733,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47734,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47735,186.79205322265625,42,0,0,0,57,6,0,0,0,1e+08,N2K
47736,0,1,0,0,0,1.7389100790023804,1,0,0,0,1e+08,N2K
47737,143.50527954101562,1,688.8992919921875,0,0,433.4114685058594,43,0,0,0,1e+08,N2K
47738,98.59647369384766,299.7300720214844,474.8319091796875,0,46.314151763916016,460.72564697265625,86.69954681396484,0,0,0,1e+08,N2K
47739,14.858840942382812,3,143.19790649414062,0,4,19.522106170654297,29.03495979309082,19.840702056884766,0,0,1e+08,N2K
47740,15.141159057617188,0,0,0,0,0,0,0,0,0,1e+08,N2K
47741,100.15304565429688,88.31415557861328,114.2560806274414,0,80.74951934814453,40.4703254699707,0,0,0,0,1e+08,N2K
47742,866.4215087890625,157.8707275390625,986.24163818359375,0,336.50396728515625,725.20172119140625,95.717681884765625,0,6,0,1e+08,N2K
47743,3488.426513671875,478.1292724609375,15.705796241760254,0,347.8588562011719,438.6982116699219,55.702667236328125,0,28,0,1e+08,N2K
47744,1263.078857421875,149.34730529785156,29.591535568237305,0,13.016858100891113,243.9881134033203,28,0,0,0,1e+08,N2K
47745,1424.66357421875,63.236785888671875,33.98811340332031,35,2.707075357437134,137.63275146484375,18.632747650146484,0,0,0,1e+08,N2K
47746,219.1017608642578,0,10,0,0,195.13803100585938,12,55.420352935791016,111.20795440673828,0,1e+08,N2K
47747,0,0,0,0,0,26.282318115234375,55,0,0,0,1e+08,N2K
47748,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47749,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47750,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47751,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47752,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47753,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47754,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47755,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47756,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47757,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47758,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47759,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47760,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47761,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47762,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47763,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47764,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47765,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47766,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47767,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47768,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47769,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47770,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47771,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47772,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47773,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47774,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47775,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47776,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47777,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47778,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47779,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47780,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47781,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47782,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47783,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47784,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47785,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47786,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47787,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47788,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47789,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47790,512.736572265625,0,1,0,0,0,0,0,0,0,1e+08,N2K
47791,3420.177001953125,0,257.79205322265625,0,0,263.2330322265625,0,0,0,0,1e+08,N2K
47792,1227.692626953125,0,5,0,0,484.6696472167969,0,0,0,0,1e+08,N2K
47793,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47794,0,0,4.420350551605225,0,114.03179931640625,380.9525451660156,0,65.20795440673828,0,0,1e+08,N2K
47795,36,0,518,2,47.746917724609375,356.88372802734375,7,0,0,0,1e+08,N2K
47796,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47797,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47798,0,0,0,0,0,5,1.5265495777130127,0,57.0531005859375,0,1e+08,N2K
47799,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47800,0,0,0,0,0,4.717681884765625,0,0,0,0,1e+08,N2K
47801,3483.615478515625,0,110,301,0,476.893798828125,91,0,0,0,1e+08,N2K
47802,5244.25537109375,0,964.9375,0,1,59.282318115234375,0,0,0,0,1e+08,N2K
47803,1306.7113037109375,0,196.74388122558594,33,11,31.84514617919922,12,0,0,0,1e+08,N2K
47804,3426.41259765625,0,704.0531005859375,161.681396484375,0,369.96441650390625,354,0,0,0,1e+08,N2K
47805,7657.6279296875,0,848.3741455078125,34,0,569.41851806640625,4,0,77,0,1e+08,N2K
47806,5892.95849609375,0,2638.3173828125,0,0,1236.994384765625,149,0,0,0,1e+08,N2K
47807,9130.4775390625,0,346.7288818359375,0,0,287.53021240234375,0,0,0,0,1e+08,N2K
47808,3143.925048828125,0,14.685848236083984,38,0,864.80572509765625,0,0,25,0,1e+08,N2K
47809,59.282318115234375,0,0,0,0,636.33538818359375,4.473450183868408,0,0,0,1e+08,N2K
47810,42.73450469970703,0,0,165.25660705566406,0,211.31414794921875,0,0,0,0,1e+08,N2K
47811,3,0,0,53.367252349853516,0,117.22608947753906,0,0,0,0,1e+08,N2K
47812,1,0,0,0,0,24.981861114501953,0,0,0,0,1e+08,N2K
47813,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47814,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47815,71.89824676513672,0,0,0,0,3.505321741104126,0,0,0,0,1e+08,N2K
47816,0,0,0,0,0,0.07432717829942703,0,0,0,0,1e+08,N2K
47817,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47818,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47819,0,0,0,11,0,45.52655029296875,0,0,0,0,1e+08,N2K
47820,1703.8175048828125,0,314.20794677734375,264.2411193847656,0,326.5958557128906,14,0,40.893802642822266,0,1e+08,N2K
47821,723.1549072265625,0,0,959.455322265625,0,696.74078369140625,35,0,0,0,1e+08,N2K
47822,1408.5408935546875,0,86,174.56463623046875,0,975.552734375,12,0,0,0,1e+08,N2K
47823,0,0,0,2.7389094829559326,0,26.893800735473633,0,0,0,0,1e+08,N2K
47824,878.2655029296875,0,162,83.68144226074219,0,868.47344970703125,82.52655029296875,0,0,0,1e+08,N2K
47825,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47826,665.04754638671875,0,0,0,0,137.32113647460938,0,0,0,0,1e+08,N2K
47827,1952.63720703125,0,216.0531005859375,93,0,2662.02880859375,9,0,0,0,1e+08,N2K
47828,2137.20751953125,0,164,3.5796492099761963,0,1141.8746337890625,83.04063415527344,0,0,0,1e+08,N2K
47829,4434.4287109375,0,99.52655029296875,56.0531005859375,0,2809.19189453125,53.48591613769531,0,0,0,1e+08,N2K
47830,3392.931640625,0,125.78266906738281,0,0,1088.763916015625,44,0,0,0,1e+08,N2K
47831,6167.15087890625,0,168.79698181152344,0,0,576.57781982421875,33.153045654296875,0,0,0,1e+08,N2K
47832,8702.9482421875,0,0,0,0,477.05621337890625,21.158016204833984,0,0,0,1e+08,N2K
47833,9057.9716796875,0,17.685848236083984,0,0,877.60089111328125,46.742034912109375,0,0,0,1e+08,N2K
47834,9253.6455078125,0,72.36724853515625,0,0,350.3641662597656,34.632747650146484,0,0,0,1e+08,N2K
47835,7343.5322265625,0,3.9469003677368164,0,0,1949.9705810546875,138.7295684814453,0,0,0,1e+08,N2K
47836,2723.283203125,0,189,54,0,722.3028564453125,194.2704315185547,0,0,0,1e+08,N2K
47837,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47838,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47839,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47840,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47841,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47842,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47843,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47844,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47845,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47846,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47847,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47848,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47849,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47850,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47851,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47852,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47853,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47854,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47855,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47856,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47857,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47858,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47859,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47860,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47861,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47862,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47863,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47864,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47865,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47866,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47867,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47868,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47869,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47870,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47871,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47872,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47873,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47874,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47875,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47876,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47877,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47878,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47879,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47880,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47881,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47882,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47883,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47884,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47885,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47886,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47887,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47888,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47889,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47890,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47891,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47892,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47893,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47894,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47895,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47896,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47897,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47898,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47899,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47900,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47901,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47902,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47903,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47904,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47905,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47906,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47907,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47908,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47909,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47910,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47911,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47912,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47913,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47914,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47915,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47916,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47917,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47918,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47919,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47920,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47921,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47922,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47923,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47924,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47925,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47926,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47927,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47928,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47929,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47930,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47931,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47932,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47933,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47934,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47935,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47936,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47937,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47938,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47939,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47940,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47941,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47942,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47943,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47944,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47945,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47946,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47947,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47948,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47949,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47950,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47951,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47952,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47953,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47954,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47955,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47956,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47957,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47958,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47959,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47960,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47961,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47962,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47963,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47964,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47965,327.643310546875,0,0,0,86.9468994140625,292.1304931640625,44,0,0,26.20795440673828,1e+08,N2K
47966,307.0911865234375,2652.531005859375,0,0,310.11065673828125,162.02435302734375,0,0,0,0,1e+08,N2K
47967,289.3298645019531,0,0,0,0,202.12936401367188,70.98001861572266,0,0,0,1e+08,N2K
47968,1430.2421875,123.893798828125,0,55,0,1687.70068359375,27.44033432006836,0,0,0,1e+08,N2K
47969,1710.8895263671875,3317.417724609375,8,28,335.01751708984375,408.7057800292969,0,0,0,0,1e+08,N2K
47970,2620.4248046875,4143.65478515625,0,168.893798828125,2552.5703125,431.8769836425781,0,0,72.57965087890625,0,1e+08,N2K
47971,1304.68896484375,2976.884765625,0,0,1494.220947265625,435.6314392089844,0,0,0.5265496373176575,0,1e+08,N2K
47972,46.367252349853516,428.3834228515625,0,0,167.33721923828125,50.420352935791016,0,0,0,0,1e+08,N2K
47973,99.82384490966797,110.72956848144531,0,0,0,218.97872924804688,0,0,0,0,1e+08,N2K
47974,7.384109973907471,179.68634033203125,0,10.893800735473633,0,908.8486328125,0,0,0,0,1e+08,N2K
47975,25,108,0,0,0,1102,0,0,0,0,1e+08,N2K
47976,4,1,0,0,0,5.8588409423828125,0,0,0,0,1e+08,N2K
47977,36.9468994140625,168.5402069091797,44,0,5.946900844573975,109.66770935058594,0,0,0,0,1e+08,N2K
47978,1367.6239013671875,2948.05859375,40.367252349853516,0,25.26105308532715,48,0,0,74.85884094238281,0,1e+08,N2K
47979,48.9468994140625,1649.635498046875,0,0,71,0.9469007253646851,0,0,35.14115905761719,0,1e+08,N2K
47980,1593.7296142578125,2557.40625,60,61.43536376953125,25.450376510620117,598.0450439453125,0,0,10,0,1e+08,N2K
47981,2170.855712890625,3747.4970703125,1171.80712890625,231.1711883544922,2113.0712890625,238.90185546875,0,0,173.52655029296875,0,1e+08,N2K
47982,162.41159057617188,1260.3753662109375,5359.39599609375,98.55274963378906,3119.264404296875,0,0,0,0,0,1e+08,N2K
47983,316.73138427734375,88,7117.1767578125,48.0531005859375,1704.6683349609375,0,0,0,23,0,1e+08,N2K
47984,1288.007568359375,167.15304565429688,2565.2861328125,0,1367.88818359375,0,0,0,0,0,1e+08,N2K
47985,326.00311279296875,279.8469543457031,404.12628173828125,21,805.46295166015625,0,0,0,0,0,1e+08,N2K
47986,603.0244140625,1211.4715576171875,805.3753662109375,0,162.0118865966797,0,0,0,0,0,1e+08,N2K
47987,4026.020751953125,2769.305419921875,745.359130859375,31,975.3553466796875,73,26,0,8,0,1e+08,N2K
47988,707.4990234375,24.846954345703125,0,40,0,26,0,0,0,0,1e+08,N2K
47989,8,0,183.84515380859375,190.52655029296875,0,259.57965087890625,0,0,0,0,1e+08,N2K
47990,0,0,0,0.526549756526947,0,0,0.5265496373176575,0,0,0,1e+08,N2K
47991,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47992,32,135,12.294203758239746,407.893798828125,0,2495.838623046875,55.9468994140625,0,0,0,1e+08,N2K
47993,0,0,25.705795288085938,0,0,89.25413513183594,0,0,0,0,1e+08,N2K
47994,0,0,0,21,0,2270.8583984375,1,0,0,0,1e+08,N2K
47995,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47996,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
47997,98,7,0,0,0,19,0,0,0,0,1e+08,N2K
47998,5,1,0,0,0,14,0,0,0,0,1e+08,N2K
47999,16.191131591796875,0,0,0,0,0,0,0,0,0,1e+08,N2K
48000,52.808868408203125,0,0,0,0,7,2,0,0,0,1e+08,N2K
48001,0,0,0,0,0,10,0,0,0,0,1e+08,N2K
48002,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
48003,50.0531005859375,0,0,0,0,17,0,0,0,0,1e+08,N2K
48004,57.717681884765625,1.8269697427749634,572.00115966796875,0,0,862.53338623046875,0,0,0,0,1e+08,N2K
48005,666.69329833984375,527.090576171875,1755.7081298828125,0,734.21673583984375,2702.00732421875,0,0,0,0,1e+08,N2K
48006,1335.38720703125,2342.8251953125,1787.971923828125,0,741.92877197265625,3552.39306640625,0,0,0,0,1e+08,N2K
48007,1126.7818603515625,1756.044921875,501.5440368652344,0,378.2704162597656,1451.7962646484375,0,0,0,0,1e+08,N2K
48008,57.61460876464844,16,261.4914245605469,0,0,50,0,0,0,0,1e+08,N2K
48009,460.52972412109375,0,307.9468994140625,0,0,10.314152717590332,0,0,0,0,1e+08,N2K
48010,1226.90869140625,88.26487731933594,44.19109344482422,0,0,206.28170776367188,0,0,0,0,1e+08,N2K
48011,4420.85693359375,1499.0238037109375,68.80445861816406,0,5.576523303985596,2142.83447265625,30,0,0,0,1e+08,N2K
48012,4557.3232421875,2234.423583984375,115.15304565429688,0,25.141159057617188,2452.543701171875,0,0,0,0,1e+08,N2K
48013,5545.35791015625,1299.8675537109375,143.84695434570312,0,95.0743637084961,1790.364990234375,0,0,71.85884094238281,0,1e+08,N2K
48014,160.14300537109375,15.946900367736816,4,1,0,884.04608154296875,11,0,56.66770935058594,0,1e+08,N2K
48015,13,8,0,0,0,136.24423217773438,15.473450660705566,0,0,0,1e+08,N2K
48016,22,3,0,0,0,156.75576782226562,14,0,0,0,1e+08,N2K
48017,1639.8033447265625,17,0,1,0,62.85884094238281,0,0,0,0,1e+08,N2K
48018,557.77630615234375,0,0,0,0,62.61460876464844,0,0,24,0,1e+08,N2K
48019,637.9364013671875,168.85394287109375,283.0531005859375,70.48846435546875,33,285.9163818359375,0,0,0,0,1e+08,N2K
48020,5267.9365234375,222.5009307861328,674.63275146484375,14.56463623046875,114.31415557861328,58.14115905761719,0,0,0,0,1e+08,N2K
48021,5238.68115234375,282.4947204589844,1315.3499755859375,14,0,6,0,0,0,0,1e+08,N2K
48022,4750.12451171875,492.2530212402344,1612.72900390625,105.85884094238281,71.57965087890625,0,2,0,0,0,1e+08,N2K
48023,2728.240234375,1223.8045654296875,1154.688232421875,70.61460876464844,82.69954681396484,86.85884094238281,0,0,0,0,1e+08,N2K
48024,172.4221954345703,0,30.0380859375,2.4203507900238037,19.141159057617188,42.14115905761719,2,0,0,0,1e+08,N2K
48025,44.20795440673828,0,0,40.42034912109375,0,0,12.314152717590332,0,0,0,1e+08,N2K
48026,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
48027,45.5752067565918,8,0,12,0,0,0,0,0,0,1e+08,N2K
48028,110.94377136230469,0,13,20,0,2,0,0,0,0,1e+08,N2K
48029,3633.84814453125,613.88262939453125,874.66888427734375,87,32,4,0,0,72.43536376953125,0,1e+08,N2K
48030,6945.94580078125,576.9625244140625,1314.8126220703125,3,88.01188659667969,0,0,0,1.5646357536315918,0,1e+08,N2K
48031,4326.79052734375,176.0575408935547,4050.73876953125,649.1348876953125,456.57220458984375,0,0,0,0,0,1e+08,N2K
48032,5425.26806640625,3.6327481269836426,3344.802001953125,726.96685791015625,129.9663543701172,365,0,0,0,0,1e+08,N2K
48033,6248.166015625,228.36412048339844,2037.45654296875,589.17681884765625,232.3035888671875,0,0,0,0,0,1e+08,N2K
48034,3899.289794921875,198.17681884765625,2470.9580078125,863.0006103515625,378.2411193847656,262.544677734375,25,0,0,0,1e+08,N2K
48035,2211.90771484375,397.24664306640625,1617.552978515625,312.7326965332031,428.7057800292969,102.14115905761719,62.13803482055664,0,27,0,1e+08,N2K
48036,4684.158203125,130,2616.866943359375,299.705810546875,981.71771240234375,28,14.282318115234375,0,0,0,1e+08,N2K
48037,5782.890625,309,759.34930419921875,224.86196899414062,333.91949462890625,31.279191970825195,51,0,0,0,1e+08,N2K
48038,2364.1005859375,250.69029235839844,991.802734375,95.52655029296875,137.52655029296875,25.141159057617188,23.52655029296875,0,43,0,1e+08,N2K
48039,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
48040,24.420351028442383,0,0,81.47344970703125,0,29,3,0,0,0,1e+08,N2K
48041,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
48042,61,0,0,0,0,79,0,0,0,0,1e+08,N2K
48043,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
48044,10.053099632263184,0,0,8.685848236083984,0,14.159297943115234,0,0,0,0,1e+08,N2K
48045,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
48046,3,0,0,0,0,19.52655029296875,13.717681884765625,0,0,0,1e+08,N2K
48047,91.57652282714844,0,0,12,0,358.2942199707031,79,0,133.57652282714844,0,1e+08,N2K
48048,142.42347717285156,0,0,57,0,585.6527099609375,38.282318115234375,0,134.26417541503906,0,1e+08,N2K
48049,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
48050,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
48051,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
48052,5,0,0,0,0,66.85884094238281,2.420351028442383,0,0,0,1e+08,N2K
48053,76.893798828125,0,0,180,0,5532.361328125,10.526549339294434,0,0,0,1e+08,N2K
48054,1206.06005859375,0,196.31797790527344,1025.8406982421875,0,7353.58642578125,0,0,17.420351028442383,0,1e+08,N2K
48055,189.20985412597656,0,852.42095947265625,0,0,2665.94580078125,32,0,0,0,1e+08,N2K
48056,351.29742431640625,0,0,0,0,430.46405029296875,30.576522827148438,0,0,0,1e+08,N2K
48057,1272.1185302734375,121,0,23,0,1514.527099609375,86.42347717285156,0,0,0,1e+08,N2K
48058,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
48059,55.30970764160156,20.420351028442383,0,4,0,9,0,0,0,0,1e+08,N2K
48060,1405.4432373046875,710.090576171875,0,17.138032913208008,0,875.31414794921875,12,0,0,0,1e+08,N2K
48061,672.20220947265625,1896.3902587890625,92.893798828125,10.282318115234375,0,1092.89453125,23,0,0,0,1e+08,N2K
48062,773.363525390625,1168.2109375,0,0,0,2640.088623046875,39,0,0,0,1e+08,N2K
48063,1226.9598388671875,845.5045166015625,0,0,0,2349.671142578125,99.138031005859375,0,0,0,1e+08,N2K
48064,82.47344970703125,82.98058319091797,0,0,0,400.6907958984375,6.282317638397217,216.37168884277344,0,0,1e+08,N2K
48065,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
48066,0,32,0,0,0,659.90838623046875,103.63719177246094,0,0,0,1e+08,N2K
48067,0,0,0,0,0,1690.485595703125,0,0,0.5265496373176575,0,1e+08,N2K
48068,0,0,0,0,110.77078247070312,469.4154052734375,47.579647064208984,58,0,4077.982666015625,1e+08,N2K
48069,0,2,0,0,31.282318115234375,75.27043151855469,51,0,0,2032.322509765625,1e+08,N2K
48070,0,0,0,0,0,0,23.946901321411133,0,0,92.94245910644531,1e+08,N2K
48071,0,0,0,0,31.699542999267578,0,0,0,0,49.222930908203125,1e+08,N2K
